# Mass   time       Teff     L/Ls     g       R/Rs    Log(Li/Li0)   logTc   logROc    Mrad     Rrad      k2conv   k2rad     
  0.9    6.195615   4271.0   0.074    3.794   1.99    -9.0E-4       6.545   -0.0169   0.0      0.0       0.4507   0.0       
  0.9    6.20281    4270.0   0.069    3.799   1.98    -9.0E-4       6.547   -0.0098   0.0      0.0       0.4508   0.0       
  0.9    6.210008   4269.0   0.064    3.803   1.969   -0.0013       6.549   -0.0028   0.0      0.0       0.4508   0.0       
  0.9    6.224406   4268.0   0.053    3.813   1.947   -0.0013       6.554   0.0113    0.0      0.0       0.4509   0.0       
  0.9    6.231605   4267.0   0.048    3.818   1.937   -0.0017       6.556   0.0184    0.0      0.0       0.4509   0.0       
  0.9    6.246008   4265.0   0.038    3.827   1.915   -0.0022       6.561   0.0325    0.0      0.0       0.451    0.0       
  0.9    6.253212   4265.0   0.033    3.832   1.905   -0.0026       6.563   0.0395    0.0      0.0       0.451    0.0       
  0.9    6.260415   4264.0   0.028    3.837   1.894   -0.0026       6.566   0.0465    0.0      0.0       0.451    0.0       
  0.9    6.274818   4262.0   0.018    3.846   1.874   -0.0035       6.57    0.0606    0.0      0.0       0.4511   0.0       
  0.9    6.282019   4261.0   0.013    3.851   1.864   -0.0039       6.573   0.0676    0.0      0.0       0.4511   0.0       
  0.9    6.289221   4260.0   0.007    3.856   1.853   -0.0048       6.575   0.0746    0.0      0.0       0.4512   0.0       
  0.9    6.303619   4259.0   -0.003   3.865   1.833   -0.0061       6.58    0.0886    0.0      0.0       0.4512   0.0       
  0.9    6.310819   4258.0   -0.008   3.87    1.823   -0.007        6.582   0.0956    0.0      0.0       0.4513   0.0       
  0.9    6.325214   4256.0   -0.018   3.88    1.803   -0.0088       6.587   0.1096    8.0E-4   0.09396   0.4513   9.367E-4  
  0.9    6.332412   4255.0   -0.023   3.884   1.794   -0.0101       6.589   0.1166    0.0019   0.1265    0.4514   0.002013  
  0.9    6.339608   4254.0   -0.028   3.889   1.784   -0.011        6.591   0.1236    0.0026   0.1398    0.4514   0.002623  
  0.9    6.353966   4252.0   -0.039   3.898   1.765   -0.0137       6.596   0.1377    0.006    0.1845    0.4515   0.005354  
  0.9    6.360961   4251.0   -0.044   3.903   1.755   -0.0155       6.598   0.1446    0.0074   0.1968    0.4515   0.006374  
  0.9    6.374369   4249.0   -0.053   3.912   1.738   -0.0182       6.602   0.1579    0.0129   0.2354    0.4515   0.01017   
  0.9    6.381039   4248.0   -0.058   3.916   1.729   -0.02         6.604   0.1645    0.0129   0.2342    0.4515   0.01017   
  0.9    6.393596   4246.0   -0.067   3.925   1.713   -0.0237       6.607   0.177     0.0183   0.2619    0.4515   0.0137    
  0.9    6.399527   4245.0   -0.071   3.928   1.705   -0.025        6.609   0.1829    0.021    0.2734    0.4515   0.01539   
  0.9    6.41133    4243.0   -0.08    3.936   1.69    -0.0287       6.613   0.1947    0.024    0.2838    0.4515   0.01722   
  0.9    6.422035   4242.0   -0.087   3.943   1.676   -0.0325       6.616   0.2055    0.027    0.2933    0.4514   0.01903   
  0.9    6.432156   4240.0   -0.095   3.95    1.664   -0.0367       6.619   0.2158    0.033    0.3122    0.4513   0.02254   
  0.9    6.442215   4238.0   -0.102   3.956   1.651   -0.0405       6.622   0.226     0.033    0.3098    0.4514   0.02254   
  0.9    6.451486   4237.0   -0.109   3.962   1.64    -0.0448       6.624   0.2354    0.039    0.3262    0.4512   0.02596   
  0.9    6.460226   4235.0   -0.115   3.968   1.629   -0.0487       6.627   0.2443    0.0457   0.3425    0.451    0.02965   
  0.9    6.472932   4233.0   -0.124   3.976   1.614   -0.0545       6.63    0.2574    0.0523   0.356     0.4508   0.03327   
  0.9    6.480925   4232.0   -0.13    3.981   1.604   -0.059        6.632   0.2656    0.0523   0.3539    0.4508   0.03326   
  0.9    6.489271   4230.0   -0.136   3.987   1.594   -0.0635       6.634   0.2743    0.0589   0.367     0.4506   0.03681   
  0.9    6.502763   4228.0   -0.145   3.995   1.578   -0.0711       6.638   0.2883    0.0656   0.3774    0.4503   0.0403    
  0.9    6.509024   4227.0   -0.15    3.999   1.571   -0.0747       6.64    0.2948    0.0656   0.3756    0.4503   0.04029   
  0.9    6.523684   4225.0   -0.16    4.009   1.554   -0.0841       6.644   0.3101    0.0722   0.3847    0.45     0.04373   
  0.9    6.531033   4224.0   -0.165   4.014   1.546   -0.0883       6.645   0.3178    0.0788   0.395     0.4497   0.04713   
  0.9    6.545771   4221.0   -0.176   4.023   1.529   -0.0985       6.649   0.3333    0.0855   0.4023    0.4493   0.05048   
  0.9    6.553158   4220.0   -0.181   4.028   1.521   -0.1035       6.651   0.3411    0.0921   0.4112    0.449    0.05381   
  0.9    6.560556   4219.0   -0.186   4.032   1.513   -0.1085       6.653   0.349     0.0987   0.4196    0.4485   0.05711   
  0.9    6.575396   4217.0   -0.196   4.042   1.497   -0.1198       6.657   0.3648    0.1054   0.4251    0.4481   0.06035   
  0.9    6.582836   4215.0   -0.201   4.046   1.488   -0.1249       6.659   0.3727    0.112    0.4325    0.4476   0.0636    
  0.9    6.590288   4214.0   -0.207   4.051   1.48    -0.1314       6.66    0.3807    0.112    0.43      0.4476   0.06356   
  0.9    6.605244   4212.0   -0.217   4.06    1.465   -0.1439       6.664   0.3969    0.1253   0.4435    0.4466   0.06997   
  0.9    6.612743   4211.0   -0.222   4.065   1.457   -0.1506       6.666   0.405     0.1253   0.4409    0.4466   0.06993   
  0.9    6.620261   4210.0   -0.227   4.07    1.449   -0.1574       6.668   0.4132    0.1319   0.4472    0.4461   0.0731    
  0.9    6.635341   4208.0   -0.237   4.079   1.433   -0.1713       6.671   0.4297    0.1385   0.4504    0.4455   0.07619   
  0.9    6.642907   4206.0   -0.243   4.084   1.426   -0.1791       6.673   0.438     0.1452   0.456     0.4449   0.07931   
  0.9    6.65049    4205.0   -0.248   4.088   1.418   -0.1864       6.675   0.4463    0.1518   0.4613    0.4443   0.08242   
  0.9    6.665709   4203.0   -0.258   4.098   1.403   -0.2027       6.679   0.4632    0.1584   0.4636    0.4436   0.08544   
  0.9    6.673344   4202.0   -0.263   4.102   1.395   -0.2111       6.681   0.4717    0.1651   0.4684    0.4429   0.08851   
  0.9    6.681      4201.0   -0.268   4.107   1.388   -0.219        6.682   0.4803    0.1717   0.4729    0.4422   0.09155   
  0.9    6.69636    4199.0   -0.278   4.116   1.373   -0.2366       6.686   0.4975    0.1783   0.4744    0.4415   0.0945    
  0.9    6.704018   4198.0   -0.283   4.121   1.366   -0.2464       6.688   0.5062    0.185    0.4786    0.4407   0.09752   
  0.9    6.71165    4197.0   -0.288   4.126   1.358   -0.2549       6.69    0.5148    0.1916   0.4826    0.44     0.1005    
  0.9    6.719253   4196.0   -0.293   4.13    1.351   -0.2644       6.691   0.5235    0.1982   0.4864    0.4392   0.1035    
  0.9    6.734377   4194.0   -0.303   4.139   1.337   -0.2832       6.695   0.5408    0.2049   0.4872    0.4383   0.1064    
  0.9    6.741898   4194.0   -0.308   4.144   1.33    -0.2933       6.697   0.5494    0.2115   0.4908    0.4375   0.1093    
  0.9    6.749391   4193.0   -0.313   4.148   1.323   -0.3036       6.699   0.5581    0.2181   0.4942    0.4366   0.1123    
  0.9    6.764292   4191.0   -0.322   4.157   1.31    -0.3224       6.702   0.5754    0.2314   0.5007    0.4348   0.1181    
  0.9    6.771701   4191.0   -0.327   4.162   1.303   -0.3335       6.704   0.584     0.2314   0.4977    0.4347   0.118     
  0.9    6.779082   4190.0   -0.332   4.166   1.297   -0.3439       6.706   0.5927    0.238    0.5008    0.4338   0.1209    
  0.9    6.793759   4188.0   -0.341   4.175   1.284   -0.3655       6.709   0.61      0.2513   0.5067    0.4318   0.1266    
  0.9    6.801055   4188.0   -0.345   4.179   1.278   -0.3757       6.711   0.6187    0.256    0.5078    0.4311   0.1286    
  0.9    6.815562   4187.0   -0.354   4.187   1.265   -0.3979       6.714   0.636     0.2653   0.5099    0.4295   0.1325    
  0.9    6.822773   4186.0   -0.359   4.192   1.259   -0.4078       6.716   0.6447    0.2742   0.5143    0.4281   0.1363    
  0.9    6.829955   4186.0   -0.363   4.196   1.253   -0.4202       6.718   0.6533    0.2742   0.5114    0.428    0.1362    
  0.9    6.844234   4185.0   -0.372   4.204   1.241   -0.4437       6.721   0.6707    0.283    0.5127    0.4264   0.1398    
  0.9    6.851331   4185.0   -0.376   4.208   1.236   -0.4547       6.723   0.6793    0.2918   0.5169    0.425    0.1436    
  0.9    6.865437   4184.0   -0.384   4.216   1.224   -0.4776       6.726   0.6967    0.3007   0.518     0.4233   0.1471    
  0.9    6.872446   4184.0   -0.388   4.22    1.219   -0.4895       6.728   0.7053    0.3095   0.522     0.4217   0.1509    
  0.9    6.879426   4184.0   -0.392   4.224   1.213   -0.5017       6.729   0.714     0.3095   0.5191    0.4216   0.1507    
  0.9    6.893298   4183.0   -0.4     4.232   1.202   -0.5258       6.733   0.7313    0.3272   0.5268    0.4183   0.1581    
  0.9    6.90019    4183.0   -0.404   4.236   1.197   -0.5376       6.734   0.74      0.3272   0.5238    0.4181   0.1579    
  0.9    6.913884   4184.0   -0.412   4.243   1.186   -0.5607       6.738   0.7574    0.342    0.5291    0.4152   0.164     
  0.9    6.920686   4184.0   -0.415   4.247   1.181   -0.5719       6.739   0.766     0.348    0.5305    0.4139   0.1664    
  0.9    6.9342     4184.0   -0.422   4.254   1.171   -0.5952       6.743   0.7834    0.354    0.529     0.4124   0.1685    
  0.9    6.940912   4184.0   -0.426   4.258   1.166   -0.6073       6.745   0.7921    0.3623   0.5322    0.4107   0.1719    
  0.9    6.954243   4185.0   -0.433   4.265   1.157   -0.6289       6.748   0.8094    0.3707   0.5324    0.4086   0.1751    
  0.9    6.960863   4186.0   -0.436   4.269   1.152   -0.6402       6.75    0.8181    0.379    0.5355    0.4068   0.1785    
  0.9    6.974009   4187.0   -0.443   4.276   1.143   -0.6615       6.753   0.8355    0.3874   0.5356    0.4047   0.1815    
  0.9    6.980536   4188.0   -0.446   4.279   1.138   -0.6737       6.755   0.8442    0.3958   0.5386    0.4027   0.1849    
  0.9    6.993497   4189.0   -0.452   4.286   1.129   -0.6968       6.758   0.8615    0.4041   0.5386    0.4005   0.1879    
  0.9    6.99993    4190.0   -0.455   4.29    1.125   -0.7055       6.76    0.8702    0.4125   0.5416    0.3985   0.1913    
  0.9    7.012702   4192.0   -0.461   4.296   1.116   -0.7282       6.763   0.8876    0.4208   0.5416    0.3961   0.1942    
  0.9    7.019041   4193.0   -0.464   4.299   1.112   -0.7375       6.765   0.8963    0.4281   0.5437    0.3943   0.1971    
  0.9    7.031623   4196.0   -0.469   4.306   1.104   -0.7595       6.768   0.9137    0.4354   0.5429    0.3921   0.1995    
  0.9    7.044077   4198.0   -0.474   4.312   1.096   -0.7799       6.771   0.9311    0.4477   0.5456    0.3886   0.2041    
  0.9    7.050256   4200.0   -0.477   4.315   1.092   -0.7878       6.773   0.9397    0.4528   0.5462    0.3872   0.2059    
  0.9    7.062518   4203.0   -0.481   4.321   1.085   -0.8069       6.777   0.9571    0.4628   0.5474    0.3841   0.2095    
  0.9    7.074648   4207.0   -0.486   4.327   1.077   -0.8239       6.78    0.9745    0.4729   0.5485    0.381    0.213     
  0.9    7.080663   4210.0   -0.488   4.33    1.074   -0.8327       6.782   0.9832    0.4779   0.5491    0.3794   0.2147    
  0.9    7.092598   4214.0   -0.491   4.336   1.067   -0.8508       6.785   1.0006    0.488    0.5503    0.3762   0.2182    
  0.9    7.104395   4219.0   -0.495   4.341   1.06    -0.8665       6.789   1.0181    0.4981   0.5515    0.3729   0.2217    
  0.9    7.110246   4222.0   -0.497   4.344   1.056   -0.8761       6.791   1.0268    0.5031   0.5522    0.3712   0.2233    
  0.9    7.121845   4228.0   -0.5     4.35    1.05    -0.8894       6.794   1.0442    0.5132   0.5534    0.3677   0.2267    
  0.9    7.133315   4234.0   -0.502   4.355   1.043   -0.9031       6.798   1.0616    0.5233   0.5547    0.3642   0.2301    
  0.9    7.139      4237.0   -0.504   4.357   1.04    -0.9101       6.8     1.0703    0.5283   0.5554    0.3624   0.2317    
  0.9    7.150268   4244.0   -0.506   4.362   1.034   -0.9245       6.803   1.0877    0.5384   0.5568    0.3587   0.235     
  0.9    7.161404   4251.0   -0.508   4.367   1.028   -0.9355       6.807   1.1052    0.5485   0.5582    0.3549   0.2382    
  0.9    7.172407   4259.0   -0.51    4.372   1.023   -0.9469       6.81    1.1226    0.5535   0.5562    0.3526   0.2391    
  0.9    7.183276   4267.0   -0.511   4.377   1.017   -0.9586       6.814   1.14      0.5636   0.5578    0.3487   0.2423    
  0.9    7.194012   4275.0   -0.512   4.381   1.012   -0.9706       6.818   1.1575    0.5724   0.5585    0.3451   0.2449    
  0.9    7.199327   4279.0   -0.512   4.384   1.01    -0.9788       6.82    1.1662    0.5724   0.5558    0.3447   0.2441    
  0.9    7.209863   4289.0   -0.513   4.388   1.005   -0.9872       6.823   1.1836    0.5812   0.5567    0.341    0.2466    
  0.9    7.22027    4298.0   -0.513   4.392   1.0     -0.9957       6.827   1.2011    0.5988   0.564     0.3341   0.2531    
  0.9    7.230543   4309.0   -0.513   4.396   0.995   -1.0048       6.831   1.2185    0.6039   0.5623    0.3315   0.2538    
  0.9    7.240689   4321.0   -0.512   4.4     0.991   -1.0119       6.835   1.236     0.6139   0.5643    0.3271   0.2567    
  0.9    7.250708   4333.0   -0.511   4.404   0.986   -1.0191       6.839   1.2534    0.619    0.5627    0.3244   0.2573    
  0.9    7.260601   4345.0   -0.51    4.407   0.982   -1.0255       6.843   1.2709    0.6291   0.565     0.3197   0.2602    
  0.9    7.270364   4358.0   -0.508   4.411   0.978   -1.0315       6.847   1.2884    0.6391   0.5674    0.3149   0.2631    
  0.9    7.280004   4371.0   -0.506   4.414   0.975   -1.0372       6.851   1.3058    0.6442   0.5661    0.3121   0.2636    
  0.9    7.289524   4385.0   -0.504   4.417   0.971   -1.0419       6.855   1.3233    0.6542   0.5688    0.3071   0.2664    
  0.9    7.303578   4406.0   -0.5     4.422   0.966   -1.0487       6.861   1.3495    0.6643   0.569     0.3015   0.2681    
  0.9    7.312803   4422.0   -0.497   4.425   0.963   -1.0521       6.866   1.367     0.6744   0.5721    0.2963   0.2708    
  0.9    7.321913   4437.0   -0.494   4.428   0.959   -1.056        6.87    1.3844    0.6794   0.5711    0.2932   0.2711    
  0.9    7.330913   4453.0   -0.49    4.43    0.957   -1.059        6.874   1.4019    0.6845   0.5702    0.29     0.2713    
  0.9    7.339805   4470.0   -0.486   4.433   0.954   -1.062        6.879   1.4194    0.6945   0.5738    0.2844   0.274     
  0.9    7.352938   4496.0   -0.48    4.437   0.95    -1.0655       6.885   1.4456    0.7046   0.575     0.2782   0.2754    
  0.9    7.361562   4514.0   -0.475   4.439   0.947   -1.068        6.89    1.4631    0.7084   0.5734    0.2754   0.2749    
  0.9    7.370084   4532.0   -0.47    4.441   0.945   -1.0701       6.894   1.4806    0.7197   0.5788    0.2687   0.278     
  0.9    7.382685   4561.0   -0.462   4.444   0.942   -1.0721       6.901   1.5068    0.7298   0.5809    0.2621   0.2793    
  0.9    7.390969   4580.0   -0.456   4.445   0.94    -1.0737       6.906   1.5243    0.7348   0.5808    0.2584   0.2792    
  0.9    7.399165   4601.0   -0.45    4.447   0.938   -1.0747       6.911   1.5417    0.7399   0.5809    0.2546   0.2791    
  0.9    7.4113     4635.0   -0.44    4.449   0.936   -1.0762       6.918   1.5679    0.75     0.5838    0.2475   0.2802    
  0.9    7.419281   4658.0   -0.432   4.451   0.934   -1.0773       6.923   1.5854    0.755    0.5842    0.2436   0.2801    
  0.9    7.431061   4694.0   -0.421   4.453   0.932   -1.0783       6.931   1.6115    0.7651   0.5879    0.236    0.2811    
  0.9    7.442428   4730.0   -0.41    4.455   0.93    -1.0794       6.938   1.637     0.7699   0.586     0.2316   0.2794    
  0.9    7.449785   4754.0   -0.402   4.456   0.929   -1.0799       6.944   1.6536    0.7757   0.588     0.2269   0.2796    
  0.9    7.460507   4790.0   -0.39    4.457   0.927   -1.0804       6.951   1.678     0.7872   0.5954    0.2178   0.2816    
  0.9    7.470847   4825.0   -0.379   4.458   0.926   -1.0809       6.959   1.7017    0.793    0.596     0.2124   0.2805    
  0.9    7.480837   4859.0   -0.368   4.459   0.925   -1.0809       6.966   1.7247    0.7974   0.5951    0.2079   0.2787    
  0.9    7.49048    4893.0   -0.356   4.46    0.924   -1.0814       6.974   1.7469    0.8059   0.6006    0.2002   0.2793    
  0.9    7.499834   4930.0   -0.344   4.461   0.923   -1.0814       6.981   1.7683    0.81     0.6       0.1958   0.2775    
  0.9    7.511957   4979.0   -0.328   4.462   0.922   -1.0814       6.992   1.7957    0.8175   0.603     0.1881   0.2764    
  0.9    7.520787   5014.0   -0.317   4.463   0.921   -1.082        7.0     1.8152    0.8243   0.608     0.1811   0.2764    
  0.9    7.529355   5046.0   -0.307   4.464   0.92    -1.082        7.008   1.8343    0.8275   0.607     0.1772   0.2745    
  0.9    7.540467   5090.0   -0.293   4.466   0.919   -1.082        7.019   1.8566    0.8362   0.6153    0.1675   0.2747    
  0.9    7.551419   5134.0   -0.28    4.467   0.917   -1.082        7.031   1.8759    0.8415   0.6176    0.1609   0.2732    
  0.9    7.560098   5168.0   -0.27    4.469   0.915   -1.082        7.041   1.8883    0.8441   0.6159    0.1573   0.2712    
  0.9    7.571112   5210.0   -0.259   4.472   0.912   -1.082        7.055   1.8998    0.8487   0.6173    0.1512   0.27      
  0.9    7.579592   5239.0   -0.253   4.475   0.908   -1.082        7.064   1.906     0.853    0.6206    0.1455   0.2701    
  0.9    7.590672   5272.0   -0.248   4.481   0.902   -1.082        7.075   1.9102    0.8574   0.6228    0.1393   0.2703    
  0.9    7.601479   5297.0   -0.248   4.489   0.894   -1.082        7.084   1.9105    0.8599   0.62      0.1356   0.2705    
  0.9    7.609499   5309.0   -0.251   4.496   0.886   -1.082        7.089   1.909     0.8599   0.6127    0.1353   0.2703    
  0.9    7.62021    5317.0   -0.26    4.508   0.875   -1.082        7.095   1.9054    0.8621   0.6097    0.1322   0.2725    
  0.9    7.631077   5315.0   -0.274   4.521   0.861   -1.082        7.098   1.9013    0.8642   0.607     0.1292   0.2757    
  0.9    7.639405   5310.0   -0.286   4.532   0.851   -1.082        7.1     1.8992    0.8642   0.6004    0.1293   0.2775    
  0.9    7.651337   5296.0   -0.306   4.547   0.836   -1.082        7.102   1.8973    0.8642   0.5922    0.1296   0.2804    
  0.9    7.660216   5284.0   -0.32    4.557   0.827   -1.082        7.103   1.8965    0.8642   0.5872    0.1298   0.2826    
  0.9    7.672692   5266.0   -0.337   4.568   0.816   -1.082        7.104   1.8958    0.8642   0.5819    0.1302   0.2854    
  0.9    7.680668   5256.0   -0.346   4.574   0.811   -1.0825       7.104   1.8957    0.8621   0.5735    0.1334   0.2854    
  0.9    7.69005    5245.0   -0.355   4.579   0.806   -1.0825       7.104   1.8956    0.8621   0.5714    0.1336   0.2868    
  0.9    7.701046   5236.0   -0.362   4.584   0.802   -1.0825       7.104   1.8959    0.8621   0.5698    0.1338   0.2881    
  0.9    7.713885   5227.0   -0.369   4.587   0.798   -1.0825       7.104   1.8959    0.8621   0.5688    0.134    0.2891    
  0.9    7.728807   5221.0   -0.373   4.589   0.797   -1.0825       7.103   1.8962    0.8621   0.5682    0.1341   0.2898    
  0.9    7.746061   5217.0   -0.375   4.59    0.796   -1.0825       7.103   1.8971    0.8621   0.5682    0.1342   0.2902    
  0.9    7.765901   5215.0   -0.376   4.59    0.796   -1.083        7.102   1.8971    0.8599   0.563     0.1372   0.289     
  0.9    7.788571   5214.0   -0.376   4.59    0.796   -1.083        7.101   1.8976    0.8599   0.5634    0.1373   0.2891    
  0.9    7.814299   5214.0   -0.375   4.589   0.797   -1.083        7.101   1.8987    0.8599   0.564     0.1373   0.289     
  0.9    7.843287   5213.0   -0.374   4.588   0.797   -1.0835       7.1     1.8985    0.8599   0.5645    0.1373   0.289     
  0.9    7.875697   5213.0   -0.374   4.588   0.798   -1.0835       7.1     1.8992    0.8599   0.5651    0.1373   0.2889    
  0.9    7.911644   5212.0   -0.373   4.587   0.799   -1.0835       7.099   1.8996    0.8599   0.5656    0.1373   0.2889    
  0.9    7.951187   5211.0   -0.373   4.586   0.799   -1.0841       7.099   1.899     0.8599   0.5662    0.1373   0.289     
  0.9    7.994327   5210.0   -0.373   4.586   0.8     -1.0846       7.098   1.8993    0.8599   0.5668    0.1373   0.289     
  0.9    8.041006   5209.0   -0.372   4.585   0.801   -1.0846       7.098   1.8993    0.8599   0.5674    0.1374   0.289     
  0.9    8.091111   5208.0   -0.372   4.584   0.801   -1.0851       7.097   1.8996    0.8599   0.568     0.1374   0.289     
  0.9    8.144481   5208.0   -0.371   4.583   0.802   -1.0857       7.096   1.8998    0.8599   0.5686    0.1374   0.289     
  0.9    8.200913   5207.0   -0.371   4.583   0.803   -1.0862       7.096   1.9001    0.8599   0.5691    0.1374   0.2889    
  0.9    8.260184   5207.0   -0.37    4.582   0.803   -1.0867       7.096   1.9008    0.8599   0.5697    0.1374   0.2889    
  0.9    8.322046   5207.0   -0.369   4.581   0.804   -1.0878       7.095   1.9017    0.8599   0.5702    0.1374   0.2888    
  0.9    8.383104   5208.0   -0.368   4.58    0.805   -1.0888       7.095   1.9037    0.8599   0.5707    0.1374   0.2886    
  0.9    8.436627   5208.0   -0.367   4.579   0.806   -1.0894       7.095   1.9052    0.8599   0.5711    0.1374   0.2884    
  0.9    8.484273   5209.0   -0.366   4.579   0.806   -1.0904       7.094   1.9067    0.8599   0.5715    0.1374   0.2883    
