# Mass   time       Teff     L/Ls     g       R/Rs    Log(Li/Li0)   logTc   logROc    Mrad     Rrad      k2conv   k2rad     
  0.5    5.901278   3817.0   -0.1     3.517   2.04    0.0           6.287   -0.2961   0.0      0.0       0.4474   0.0       
  0.5    5.914011   3815.0   -0.111   3.527   2.018   0.0           6.292   -0.2824   0.0      0.0       0.4476   0.0       
  0.5    5.920397   3814.0   -0.116   3.532   2.007   0.0           6.294   -0.2755   0.0      0.0       0.4476   0.0       
  0.5    5.933205   3812.0   -0.126   3.541   1.985   0.0           6.298   -0.2617   0.0      0.0       0.4478   0.0       
  0.5    5.939627   3811.0   -0.131   3.546   1.974   0.0           6.301   -0.2548   0.0      0.0       0.4478   0.0       
  0.5    5.952508   3810.0   -0.141   3.555   1.953   0.0           6.305   -0.2411   0.0      0.0       0.448    0.0       
  0.5    5.965439   3808.0   -0.152   3.565   1.932   0.0           6.31    -0.2274   0.0      0.0       0.4481   0.0       
  0.5    5.971922   3807.0   -0.157   3.569   1.922   0.0           6.312   -0.2205   0.0      0.0       0.4481   0.0       
  0.5    5.984924   3805.0   -0.167   3.579   1.901   0.0           6.317   -0.2068   0.0      0.0       0.4483   0.0       
  0.5    5.991442   3804.0   -0.172   3.583   1.891   0.0           6.319   -0.1999   0.0      0.0       0.4483   0.0       
  0.5    6.004519   3802.0   -0.182   3.593   1.87    0.0           6.323   -0.1862   0.0      0.0       0.4485   0.0       
  0.5    6.011071   3801.0   -0.188   3.597   1.86    0.0           6.325   -0.1794   0.0      0.0       0.4485   0.0       
  0.5    6.024219   3799.0   -0.198   3.607   1.84    0.0           6.33    -0.1657   0.0      0.0       0.4486   0.0       
  0.5    6.03081    3798.0   -0.203   3.611   1.83    0.0           6.332   -0.1588   0.0      0.0       0.4487   0.0       
  0.5    6.044018   3797.0   -0.213   3.621   1.811   0.0           6.337   -0.1451   0.0      0.0       0.4488   0.0       
  0.5    6.050639   3796.0   -0.218   3.626   1.801   0.0           6.339   -0.1382   0.0      0.0       0.4489   0.0       
  0.5    6.063911   3795.0   -0.228   3.635   1.782   0.0           6.343   -0.1245   0.0      0.0       0.449    0.0       
  0.5    6.070562   3794.0   -0.233   3.64    1.772   0.0           6.346   -0.1176   0.0      0.0       0.449    0.0       
  0.5    6.083897   3792.0   -0.243   3.649   1.753   0.0           6.35    -0.1039   0.0      0.0       0.4491   0.0       
  0.5    6.090583   3792.0   -0.248   3.654   1.744   0.0           6.352   -0.097    0.0      0.0       0.4492   0.0       
  0.5    6.103982   3790.0   -0.258   3.663   1.725   0.0           6.357   -0.0833   0.0      0.0       0.4493   0.0       
  0.5    6.110697   3789.0   -0.263   3.668   1.716   0.0           6.359   -0.0764   0.0      0.0       0.4493   0.0       
  0.5    6.124162   3788.0   -0.273   3.677   1.697   0.0           6.363   -0.0626   0.0      0.0       0.4494   0.0       
  0.5    6.130906   3787.0   -0.278   3.682   1.688   0.0           6.366   -0.0557   0.0      0.0       0.4495   0.0       
  0.5    6.144434   3785.0   -0.288   3.691   1.67    0.0           6.37    -0.042    0.0      0.0       0.4496   0.0       
  0.5    6.15121    3784.0   -0.294   3.696   1.661   0.0           6.372   -0.0351   0.0      0.0       0.4496   0.0       
  0.5    6.164793   3783.0   -0.304   3.705   1.643   0.0           6.377   -0.0213   0.0      0.0       0.4497   0.0       
  0.5    6.171601   3782.0   -0.309   3.71    1.634   0.0           6.379   -0.0145   0.0      0.0       0.4498   0.0       
  0.5    6.185236   3780.0   -0.319   3.719   1.617   0.0           6.384   -7.0E-4   0.0      0.0       0.4499   0.0       
  0.5    6.192068   3779.0   -0.324   3.724   1.608   0.0           6.386   0.0062    0.0      0.0       0.4499   0.0       
  0.5    6.205754   3777.0   -0.334   3.733   1.591   0.0           6.39    0.0199    0.0      0.0       0.45     0.0       
  0.5    6.212611   3776.0   -0.339   3.738   1.583   0.0           6.393   0.0267    0.0      0.0       0.4501   0.0       
  0.5    6.219472   3775.0   -0.344   3.742   1.574   0.0           6.395   0.0336    0.0      0.0       0.4501   0.0       
  0.5    6.233217   3773.0   -0.355   3.752   1.557   0.0           6.399   0.0472    0.0      0.0       0.4502   0.0       
  0.5    6.2401     3773.0   -0.36    3.756   1.549   0.0           6.402   0.0541    0.0      0.0       0.4503   0.0       
  0.5    6.253883   3771.0   -0.37    3.766   1.532   0.0           6.406   0.0677    0.0      0.0       0.4504   0.0       
  0.5    6.260784   3770.0   -0.375   3.77    1.524   0.0           6.409   0.0745    0.0      0.0       0.4504   0.0       
  0.5    6.274601   3767.0   -0.385   3.78    1.508   0.0           6.413   0.0882    0.0      0.0       0.4505   0.0       
  0.5    6.281517   3766.0   -0.39    3.784   1.5     0.0           6.415   0.095     0.0      0.0       0.4506   0.0       
  0.5    6.295365   3764.0   -0.401   3.794   1.484   0.0           6.42    0.1085    0.0      0.0       0.4507   0.0       
  0.5    6.302298   3763.0   -0.406   3.798   1.476   0.0           6.422   0.1153    0.0      0.0       0.4507   0.0       
  0.5    6.309236   3762.0   -0.411   3.803   1.468   0.0           6.424   0.1221    0.0      0.0       0.4508   0.0       
  0.5    6.32313    3760.0   -0.421   3.812   1.453   0.0           6.429   0.1357    0.0      0.0       0.4509   0.0       
  0.5    6.330085   3759.0   -0.427   3.817   1.445   0.0           6.431   0.1424    0.0      0.0       0.4509   0.0       
  0.5    6.344013   3756.0   -0.437   3.826   1.429   0.0           6.435   0.1559    0.0      0.0       0.4511   0.0       
  0.5    6.350988   3755.0   -0.442   3.831   1.422   0.0           6.438   0.1627    0.0      0.0       0.4511   0.0       
  0.5    6.364956   3752.0   -0.453   3.84    1.407   0.0           6.442   0.1762    0.0      0.0       0.4512   0.0       
  0.5    6.371952   3751.0   -0.458   3.845   1.399   0.0           6.444   0.183     0.0      0.0       0.4513   0.0       
  0.5    6.385965   3749.0   -0.468   3.854   1.384   0.0           6.449   0.1965    0.0      0.0       0.4514   0.0       
  0.5    6.392983   3747.0   -0.473   3.859   1.377   0.0           6.451   0.2032    0.0      0.0       0.4515   0.0       
  0.5    6.400011   3746.0   -0.479   3.863   1.37    0.0           6.453   0.21      0.0      0.0       0.4515   0.0       
  0.5    6.414087   3743.0   -0.489   3.873   1.355   0.0           6.457   0.2235    0.0      0.0       0.4516   0.0       
  0.5    6.421141   3742.0   -0.494   3.877   1.348   0.0           6.46    0.2303    0.0      0.0       0.4517   0.0       
  0.5    6.435271   3739.0   -0.505   3.886   1.334   0.0           6.464   0.2438    0.0      0.0       0.4518   0.0       
  0.5    6.442351   3738.0   -0.51    3.891   1.327   0.0           6.466   0.2506    0.0      0.0       0.4519   0.0       
  0.5    6.44944    3737.0   -0.516   3.896   1.319   0.0           6.469   0.2574    0.0      0.0       0.4519   0.0       
  0.5    6.463648   3734.0   -0.526   3.905   1.306   0.0           6.473   0.2709    0.0      0.0       0.452    0.0       
  0.5    6.470766   3732.0   -0.531   3.91    1.299   0.0           6.475   0.2777    0.0      0.0       0.4521   0.0       
  0.5    6.485034   3729.0   -0.542   3.919   1.285   0.0           6.48    0.2913    0.0      0.0       0.4522   0.0       
  0.5    6.492182   3728.0   -0.547   3.923   1.278   -4.0E-4       6.482   0.2981    0.0      0.0       0.4522   0.0       
  0.5    6.499342   3727.0   -0.553   3.928   1.271   -4.0E-4       6.484   0.3049    0.0      0.0       0.4523   0.0       
  0.5    6.513689   3724.0   -0.563   3.937   1.258   -4.0E-4       6.489   0.3185    0.0      0.0       0.4524   0.0       
  0.5    6.520879   3722.0   -0.569   3.942   1.251   -4.0E-4       6.491   0.3253    0.0      0.0       0.4524   0.0       
  0.5    6.535287   3719.0   -0.579   3.951   1.238   -4.0E-4       6.495   0.3389    0.0      0.0       0.4525   0.0       
  0.5    6.542505   3718.0   -0.585   3.956   1.231   -4.0E-4       6.497   0.3457    0.0      0.0       0.4526   0.0       
  0.5    6.549733   3716.0   -0.59    3.961   1.225   -9.0E-4       6.5     0.3526    0.0      0.0       0.4526   0.0       
  0.5    6.564219   3713.0   -0.601   3.97    1.212   -9.0E-4       6.504   0.3663    0.0      0.0       0.4527   0.0       
  0.5    6.571475   3712.0   -0.606   3.974   1.205   -9.0E-4       6.506   0.3731    0.0      0.0       0.4527   0.0       
  0.5    6.586014   3708.0   -0.617   3.984   1.192   -0.0013       6.511   0.3868    0.0      0.0       0.4528   0.0       
  0.5    6.593297   3707.0   -0.622   3.988   1.186   -0.0017       6.513   0.3937    0.0      0.0       0.4529   0.0       
  0.5    6.60059    3705.0   -0.627   3.993   1.18    -0.0017       6.515   0.4005    0.0      0.0       0.4529   0.0       
  0.5    6.615198   3703.0   -0.638   4.002   1.167   -0.0022       6.52    0.4142    0.0      0.0       0.453    0.0       
  0.5    6.622507   3702.0   -0.643   4.007   1.161   -0.0026       6.522   0.4211    0.0      0.0       0.453    0.0       
  0.5    6.629817   3702.0   -0.648   4.011   1.155   -0.0031       6.524   0.428     0.0      0.0       0.4531   0.0       
  0.5    6.644428   3701.0   -0.657   4.021   1.143   -0.0039       6.529   0.4417    0.0      0.0       0.4531   0.0       
  0.5    6.65173    3700.0   -0.662   4.025   1.136   -0.0044       6.531   0.4486    0.0      0.0       0.4532   0.0       
  0.5    6.65903    3700.0   -0.667   4.03    1.13    -0.0052       6.533   0.4555    0.0      0.0       0.4532   0.0       
  0.5    6.673616   3699.0   -0.677   4.039   1.118   -0.0066       6.537   0.4692    0.0      0.0       0.4533   0.0       
  0.5    6.680905   3698.0   -0.682   4.044   1.112   -0.0074       6.54    0.4761    0.0      0.0       0.4533   0.0       
  0.5    6.695469   3697.0   -0.692   4.053   1.101   -0.0097       6.544   0.4898    0.0      0.0       0.4534   0.0       
  0.5    6.702745   3696.0   -0.696   4.058   1.095   -0.011        6.546   0.4966    0.0      0.0       0.4534   0.0       
  0.5    6.709624   3696.0   -0.701   4.062   1.089   -0.0123       6.549   0.5031    0.0      0.0       0.4535   0.0       
  0.5    6.721252   3695.0   -0.709   4.07    1.08    -0.015        6.552   0.5141    0.0      0.0       0.4535   0.0       
  0.5    6.730873   3694.0   -0.716   4.076   1.072   -0.0177       6.555   0.5232    0.0      0.0       0.4536   0.0       
  0.5    6.73909    3693.0   -0.721   4.081   1.066   -0.0205       6.558   0.531     0.0      0.0       0.4536   0.0       
  0.5    6.749538   3692.0   -0.728   4.088   1.058   -0.0241       6.561   0.5409    0.0      0.0       0.4537   0.0       
  0.5    6.761031   3691.0   -0.736   4.095   1.049   -0.0297       6.564   0.5518    0.0      0.0       0.4537   0.0       
  0.5    6.770601   3689.0   -0.743   4.101   1.041   -0.0353       6.567   0.5609    0.0      0.0       0.4538   0.0       
  0.5    6.780689   3688.0   -0.75    4.108   1.034   -0.0419       6.571   0.5704    0.0      0.0       0.4539   0.0       
  0.5    6.789277   3687.0   -0.756   4.113   1.027   -0.0487       6.573   0.5786    0.0      0.0       0.4539   0.0       
  0.5    6.799503   3686.0   -0.763   4.12    1.019   -0.058        6.576   0.5883    0.0      0.0       0.454    0.0       
  0.5    6.809344   3684.0   -0.77    4.126   1.012   -0.0691       6.579   0.5976    0.0      0.0       0.454    0.0       
  0.5    6.819697   3683.0   -0.778   4.133   1.004   -0.0825       6.583   0.6075    0.0      0.0       0.4541   0.0       
  0.5    6.829309   3681.0   -0.785   4.139   0.997   -0.0975       6.586   0.6166    0.0      0.0       0.4541   0.0       
  0.5    6.839638   3680.0   -0.792   4.146   0.99    -0.1163       6.589   0.6264    0.0      0.0       0.4542   0.0       
  0.5    6.84901    3678.0   -0.799   4.152   0.983   -0.1367       6.592   0.6353    0.0      0.0       0.4543   0.0       
  0.5    6.859085   3677.0   -0.806   4.158   0.975   -0.163        6.595   0.6448    0.0      0.0       0.4543   0.0       
  0.5    6.869365   3675.0   -0.813   4.165   0.968   -0.1945       6.598   0.6546    0.0      0.0       0.4544   0.0       
  0.5    6.879186   3673.0   -0.821   4.171   0.961   -0.2299       6.601   0.6639    0.0      0.0       0.4545   0.0       
  0.5    6.889115   3671.0   -0.828   4.177   0.954   -0.2725       6.604   0.6733    0.0      0.0       0.4545   0.0       
  0.5    6.89915    3670.0   -0.835   4.184   0.947   -0.3242       6.607   0.6827    0.0      0.0       0.4546   0.0       
  0.5    6.909035   3668.0   -0.842   4.19    0.94    -0.383        6.61    0.6921    0.0      0.0       0.4546   0.0       
  0.5    6.918983   3666.0   -0.849   4.196   0.933   -0.4547       6.613   0.7015    0.0      0.0       0.4547   0.0       
  0.5    6.929067   3664.0   -0.857   4.203   0.926   -0.5391       6.616   0.711     0.0      0.0       0.4547   0.0       
  0.5    6.939018   3662.0   -0.864   4.209   0.92    -0.6383       6.619   0.7204    0.0      0.0       0.4548   0.0       
  0.5    6.949013   3660.0   -0.871   4.216   0.913   -0.757        6.622   0.7298    0.0      0.0       0.4548   0.0       
  0.5    6.959011   3658.0   -0.878   4.222   0.906   -0.8962       6.625   0.7392    0.0      0.0       0.4549   0.0       
  0.5    6.969056   3657.0   -0.886   4.228   0.9     -1.0575       6.629   0.7487    5.0E-4   0.05155   0.455    0.001178  
  0.5    6.979007   3655.0   -0.893   4.235   0.893   -1.2396       6.632   0.7581    0.001    0.06354   0.455    0.002035  
  0.5    6.988971   3653.0   -0.9     4.241   0.887   -1.4437       6.635   0.7676    0.0022   0.08111   0.455    0.0038    
  0.5    7.000091   3651.0   -0.908   4.248   0.88    -1.6253       6.638   0.7782    0.0041   0.09951   0.4551   0.00639   
  0.5    7.01269    3648.0   -0.917   4.256   0.872   -1.7747       6.641   0.7902    0.0056   0.1098    0.4551   0.008355  
  0.5    7.023117   3646.0   -0.925   4.262   0.865   -1.8761       6.644   0.8002    0.0071   0.1182    0.4551   0.01023   
  0.5    7.029806   3645.0   -0.93    4.267   0.861   -1.9318       6.646   0.8066    0.0087   0.1256    0.4551   0.01204   
  0.5    7.044579   3642.0   -0.94    4.276   0.852   -2.058        6.65    0.8208    0.0117   0.1378    0.455    0.0155    
  0.5    7.051978   3641.0   -0.945   4.28    0.847   -2.1226       6.652   0.8279    0.0133   0.1435    0.455    0.01736   
  0.5    7.059389   3640.0   -0.95    4.285   0.843   -2.1904       6.654   0.8351    0.0133   0.1427    0.455    0.01735   
  0.5    7.074235   3637.0   -0.961   4.294   0.834   -2.3288       6.659   0.8496    0.0184   0.1578    0.4548   0.02271   
  0.5    7.081671   3636.0   -0.966   4.299   0.829   -2.4012       6.66    0.8568    0.0184   0.1569    0.4548   0.02271   
  0.5    7.089117   3635.0   -0.971   4.304   0.825   -2.475        6.662   0.8641    0.0217   0.1655    0.4546   0.02616   
  0.5    7.104036   3632.0   -0.982   4.313   0.816   -2.6253       6.666   0.8788    0.0254   0.173     0.4544   0.02988   
  0.5    7.111508   3631.0   -0.987   4.317   0.812   -2.7055       6.668   0.8863    0.0254   0.1721    0.4544   0.02987   
  0.5    7.118992   3630.0   -0.992   4.322   0.808   -2.7852       6.67    0.8937    0.0291   0.1796    0.4542   0.03352   
  0.5    7.133986   3628.0   -1.003   4.331   0.799   -2.9508       6.674   0.9087    0.0327   0.1854    0.4539   0.03709   
  0.5    7.141497   3627.0   -1.008   4.336   0.795   -3.0348       6.676   0.9162    0.0327   0.1844    0.4539   0.03708   
  0.5    7.149019   3626.0   -1.013   4.341   0.791   -3.1203       6.678   0.9238    0.0364   0.1905    0.4536   0.0406    
  0.5    7.164091   3624.0   -1.023   4.35    0.782   -3.2993       6.682   0.9391    0.0401   0.1951    0.4533   0.04406   
  0.5    7.171642   3622.0   -1.028   4.355   0.778   -3.3883       6.684   0.9467    0.0438   0.2003    0.4529   0.04749   
  0.5    7.179201   3621.0   -1.033   4.359   0.774   -3.4815       6.686   0.9545    0.0438   0.1992    0.4529   0.04748   
  0.5    7.194353   3620.0   -1.044   4.369   0.766   -3.6716       6.689   0.97      0.0475   0.2029    0.4525   0.05084   
  0.5    7.201943   3619.0   -1.049   4.373   0.761   -3.767        6.691   0.9779    0.0512   0.2074    0.4521   0.0542    
  0.5    7.209545   3618.0   -1.054   4.378   0.757   -3.8633       6.693   0.9857    0.0549   0.2116    0.4517   0.05752   
  0.5    7.224779   3616.0   -1.064   4.387   0.749   -4.066        6.697   1.0016    0.0585   0.2144    0.4512   0.06078   
  0.5    7.232412   3615.0   -1.069   4.392   0.745   -4.1669       6.699   1.0096    0.0622   0.2181    0.4507   0.06404   
  0.5    7.240057   3614.0   -1.074   4.397   0.741   -4.2716       6.701   1.0176    0.0622   0.2168    0.4507   0.06401   
  0.5    7.255379   3613.0   -1.084   4.406   0.733   -4.4815       6.705   1.0338    0.0696   0.2236    0.4497   0.07045   
  0.5    7.263058   3612.0   -1.089   4.411   0.729   -4.5901       6.706   1.042     0.0696   0.2223    0.4497   0.07041   
  0.5    7.270749   3612.0   -1.094   4.415   0.726   -4.6968       6.708   1.0502    0.0733   0.2254    0.4491   0.0736    
  0.5    7.286169   3610.0   -1.104   4.425   0.718   -4.9136       6.712   1.0668    0.0807   0.2312    0.4479   0.07991   
  0.5    7.293899   3610.0   -1.109   4.429   0.714   -5.0241       6.714   1.0751    0.0807   0.2299    0.4479   0.07985   
  0.5    7.301644   3609.0   -1.114   4.434   0.71    -5.1337       6.716   1.0835    0.0843   0.2325    0.4472   0.08297   
  0.5    7.309402   3608.0   -1.119   4.439   0.706   -5.2418       6.718   1.092     0.088    0.2351    0.4466   0.08608   
  0.5    7.324965   3607.0   -1.129   4.448   0.699   -5.4498       6.721   1.109     0.0917   0.2361    0.4459   0.0891    
  0.5    7.33277    3607.0   -1.134   4.453   0.695   -5.556        6.723   1.1176    0.0954   0.2383    0.4452   0.09216   
  0.5    7.340585   3607.0   -1.139   4.457   0.691   -5.6635       6.725   1.1263    0.0991   0.2405    0.4444   0.09521   
  0.5    7.356114   3606.0   -1.149   4.467   0.684   -5.8827       6.729   1.1436    0.1028   0.2412    0.4436   0.09816   
  0.5    7.363832   3605.0   -1.153   4.471   0.68    -5.9914       6.731   1.1523    0.1065   0.2432    0.4428   0.1012    
  0.5    7.371519   3605.0   -1.158   4.476   0.676   -6.1035       6.732   1.1609    0.1101   0.2451    0.442    0.1042    
  0.5    7.379177   3605.0   -1.163   4.481   0.673   -6.214        6.734   1.1696    0.1138   0.247     0.4412   0.1072    
  0.5    7.394403   3604.0   -1.172   4.49    0.666   -6.4449       6.738   1.1869    0.1175   0.2473    0.4403   0.11      
  0.5    7.401974   3604.0   -1.177   4.494   0.662   -6.5591       6.74    1.1955    0.1212   0.249     0.4394   0.113     
  0.5    7.409517   3604.0   -1.181   4.499   0.659   -6.6737       6.742   1.2042    0.1249   0.2507    0.4385   0.1159    
  0.5    7.424524   3604.0   -1.19    4.508   0.652   -6.9066       6.745   1.2215    0.1286   0.2508    0.4375   0.1187    
  0.5    7.431989   3603.0   -1.195   4.512   0.649   -7.0269       6.747   1.2301    0.1322   0.2523    0.4365   0.1217    
  0.5    7.439431   3603.0   -1.199   4.516   0.646   -7.1451       6.749   1.2388    0.1359   0.2538    0.4355   0.1246    
  0.5    7.454239   3602.0   -1.208   4.525   0.639   -7.382        6.753   1.2561    0.1422   0.2558    0.4338   0.1294    
  0.5    7.461608   3602.0   -1.213   4.529   0.636   -7.5017       6.754   1.2647    0.1448   0.2563    0.433    0.1314    
  0.5    7.476271   3602.0   -1.221   4.538   0.63    -7.7399       6.758   1.282     0.1523   0.259     0.4308   0.1373    
  0.5    7.483566   3602.0   -1.226   4.542   0.627   -7.8601       6.76    1.2907    0.1523   0.2575    0.4307   0.1371    
  0.5    7.490836   3602.0   -1.23    4.546   0.624   -7.9788       6.761   1.2994    0.1572   0.2596    0.4293   0.1409    
  0.5    7.505305   3602.0   -1.238   4.555   0.618   -8.2161       6.765   1.3167    0.1621   0.2602    0.4276   0.1445    
  0.5    7.512504   3602.0   -1.242   4.559   0.615   -8.3298       6.767   1.3253    0.167    0.2623    0.4261   0.1483    
  0.5    7.519682   3602.0   -1.246   4.563   0.612   -8.4425       6.769   1.334     0.167    0.2607    0.4259   0.1481    
  0.5    7.533974   3602.0   -1.254   4.571   0.606   -8.6556       6.772   1.3513    0.1719   0.2612    0.4242   0.1517    
  0.5    7.541089   3603.0   -1.258   4.575   0.604   -8.7545       6.774   1.3599    0.1769   0.2631    0.4225   0.1555    
  0.5    7.555258   3603.0   -1.266   4.583   0.598   -8.9318       6.777   1.3773    0.1818   0.2635    0.4207   0.159     
  0.5    7.562315   3603.0   -1.27    4.587   0.596   -9.011        6.779   1.3859    0.1867   0.2653    0.4189   0.1627    
  0.5    7.569354   3604.0   -1.273   4.591   0.593   -9.0835       6.781   1.3946    0.19     0.2661    0.4177   0.1651    
  0.5    7.583384   3605.0   -1.281   4.598   0.588   -9.2154       6.785   1.4119    0.1966   0.2675    0.4151   0.17      
  0.5    7.590374   3605.0   -1.284   4.602   0.585   -9.2757       6.786   1.4205    0.1966   0.266     0.4149   0.1697    
  0.5    7.604304   3606.0   -1.291   4.61    0.58    -9.3851       6.79    1.4378    0.2059   0.2691    0.4113   0.1767    
  0.5    7.611246   3607.0   -1.295   4.613   0.577   -9.4318       6.792   1.4465    0.2059   0.2675    0.4111   0.1763    
  0.5    7.625087   3608.0   -1.302   4.621   0.573   -9.5157       6.795   1.4638    0.2152   0.2705    0.4073   0.1832    
  0.5    7.631988   3609.0   -1.305   4.625   0.57    -9.5513       6.797   1.4724    0.2152   0.269     0.4071   0.1829    
  0.5    7.645754   3610.0   -1.311   4.632   0.565   -9.6091       6.801   1.4897    0.2199   0.2689    0.4049   0.186     
  0.5    7.652621   3611.0   -1.315   4.635   0.563   -9.6326       6.802   1.4984    0.2245   0.2703    0.4029   0.1893    
  0.5    7.65948    3612.0   -1.318   4.639   0.561   -9.6556       6.804   1.507     0.2292   0.2718    0.4009   0.1927    
  0.5    7.673171   3613.0   -1.324   4.646   0.556   -9.6904       6.808   1.5243    0.2338   0.2717    0.3985   0.1957    
  0.5    7.680006   3614.0   -1.327   4.649   0.554   -9.7055       6.81    1.5329    0.2378   0.2727    0.3966   0.1986    
  0.5    7.693664   3616.0   -1.333   4.656   0.55    -9.7282       6.813   1.5502    0.2419   0.2721    0.3944   0.2011    
  0.5    7.700487   3617.0   -1.336   4.66    0.548   -9.7399       6.815   1.5589    0.2459   0.2731    0.3924   0.2039    
  0.5    7.71413    3619.0   -1.341   4.666   0.543   -9.7545       6.819   1.5761    0.2515   0.2736    0.3895   0.2076    
  0.5    7.720951   3621.0   -1.344   4.67    0.541   -9.7645       6.821   1.5848    0.2571   0.2755    0.3867   0.2117    
  0.5    7.734599   3623.0   -1.35    4.676   0.537   -9.7799       6.825   1.602     0.2627   0.2759    0.3836   0.2152    
  0.5    7.741429   3624.0   -1.352   4.679   0.535   -9.7878       6.827   1.6107    0.2655   0.2761    0.382    0.217     
  0.5    7.755112   3627.0   -1.357   4.686   0.531   -9.7986       6.83    1.6279    0.2711   0.2765    0.3787   0.2206    
  0.5    7.761968   3628.0   -1.36    4.689   0.529   -9.8041       6.832   1.6365    0.2739   0.2767    0.377    0.2223    
  0.5    7.77572    3631.0   -1.364   4.695   0.526   -9.8153       6.836   1.6538    0.2795   0.2771    0.3736   0.2258    
  0.5    7.782622   3633.0   -1.367   4.698   0.524   -9.821        6.838   1.6624    0.2823   0.2773    0.3719   0.2275    
  0.5    7.789543   3634.0   -1.369   4.701   0.522   -9.8239       6.84    1.671     0.2851   0.2775    0.3701   0.2292    
  0.5    7.803458   3638.0   -1.373   4.707   0.519   -9.8356       6.844   1.6882    0.2907   0.2779    0.3665   0.2326    
  0.5    7.810458   3639.0   -1.375   4.71    0.517   -9.8386       6.846   1.6968    0.2935   0.2781    0.3647   0.2343    
  0.5    7.824559   3643.0   -1.38    4.716   0.513   -9.8508       6.851   1.7139    0.3019   0.2802    0.3594   0.2399    
  0.5    7.831664   3645.0   -1.381   4.719   0.512   -9.8601       6.853   1.7225    0.3047   0.2804    0.3575   0.2415    
  0.5    7.846002   3649.0   -1.385   4.724   0.508   -9.8729       6.857   1.7396    0.3103   0.2808    0.3535   0.2448    
  0.5    7.853239   3651.0   -1.387   4.727   0.507   -9.8794       6.859   1.7481    0.3131   0.281     0.3515   0.2464    
  0.5    7.860528   3653.0   -1.389   4.73    0.505   -9.8827       6.862   1.7566    0.3131   0.2795    0.3512   0.2456    
  0.5    7.875274   3658.0   -1.392   4.735   0.502   -9.8962       6.866   1.7735    0.3229   0.2826    0.3445   0.2523    
  0.5    7.882741   3660.0   -1.393   4.738   0.5     -9.9031       6.869   1.7819    0.3229   0.281     0.3441   0.2515    
  0.5    7.890277   3663.0   -1.395   4.74    0.499   -9.9101       6.871   1.7903    0.3278   0.2826    0.3406   0.2548    
  0.5    7.90558    3668.0   -1.398   4.746   0.496   -9.9208       6.876   1.8069    0.3327   0.2827    0.3367   0.2573    
  0.5    7.91336    3671.0   -1.399   4.748   0.495   -9.9281       6.878   1.8151    0.3355   0.2829    0.3344   0.2588    
  0.5    7.921237   3673.0   -1.4     4.751   0.493   -9.9355       6.881   1.8233    0.3383   0.2832    0.3322   0.2603    
  0.5    7.929219   3676.0   -1.401   4.753   0.492   -9.9431       6.883   1.8314    0.3411   0.2835    0.3298   0.2618    
