# Mass   time       Teff     L/Ls     g       R/Rs    Log(Li/Li0)   logTc   logROc    Mrad     Rrad      k2conv   k2rad     
  0.6    6.372991   3892.0   -0.34    3.87    1.489   -4.0E-4       6.495   0.1824    0.0      0.0       0.4513   0.0       
  0.6    6.380231   3891.0   -0.345   3.875   1.481   -4.0E-4       6.498   0.1892    0.0      0.0       0.4514   0.0       
  0.6    6.394727   3888.0   -0.356   3.884   1.465   -4.0E-4       6.502   0.2029    0.0      0.0       0.4515   0.0       
  0.6    6.401977   3886.0   -0.361   3.889   1.457   -4.0E-4       6.505   0.2098    0.0      0.0       0.4515   0.0       
  0.6    6.409235   3885.0   -0.367   3.893   1.449   -4.0E-4       6.507   0.2166    0.0      0.0       0.4516   0.0       
  0.6    6.423759   3881.0   -0.377   3.903   1.434   -4.0E-4       6.511   0.2303    0.0      0.0       0.4516   0.0       
  0.6    6.431026   3880.0   -0.383   3.907   1.426   -9.0E-4       6.513   0.2371    0.0      0.0       0.4517   0.0       
  0.6    6.445572   3876.0   -0.393   3.917   1.411   -9.0E-4       6.518   0.2507    0.0      0.0       0.4518   0.0       
  0.6    6.45285    3875.0   -0.399   3.921   1.404   -0.0013       6.52    0.2576    0.0      0.0       0.4518   0.0       
  0.6    6.460131   3873.0   -0.404   3.926   1.396   -0.0013       6.522   0.2644    0.0      0.0       0.4519   0.0       
  0.6    6.474706   3870.0   -0.415   3.935   1.381   -0.0017       6.527   0.278     0.0      0.0       0.452    0.0       
  0.6    6.481998   3868.0   -0.42    3.94    1.374   -0.0017       6.529   0.2848    0.0      0.0       0.452    0.0       
  0.6    6.489295   3866.0   -0.426   3.944   1.367   -0.0022       6.531   0.2916    0.0      0.0       0.4521   0.0       
  0.6    6.503901   3863.0   -0.437   3.954   1.352   -0.0026       6.536   0.3051    0.0      0.0       0.4521   0.0       
  0.6    6.511212   3861.0   -0.442   3.958   1.345   -0.0031       6.538   0.3119    0.0      0.0       0.4522   0.0       
  0.6    6.525847   3857.0   -0.453   3.968   1.331   -0.0039       6.543   0.3255    0.0      0.0       0.4523   0.0       
  0.6    6.533173   3856.0   -0.458   3.972   1.323   -0.0044       6.545   0.3323    0.0      0.0       0.4523   0.0       
  0.6    6.540506   3854.0   -0.464   3.977   1.316   -0.0052       6.547   0.3391    0.0      0.0       0.4524   0.0       
  0.6    6.555189   3850.0   -0.475   3.986   1.302   -0.0066       6.551   0.3527    0.0      0.0       0.4525   0.0       
  0.6    6.56254    3848.0   -0.48    3.991   1.296   -0.0074       6.554   0.3595    0.0      0.0       0.4525   0.0       
  0.6    6.569897   3846.0   -0.486   3.995   1.289   -0.0088       6.556   0.3663    0.0      0.0       0.4526   0.0       
  0.6    6.584636   3844.0   -0.496   4.005   1.275   -0.011        6.56    0.3799    0.0      0.0       0.4527   0.0       
  0.6    6.591348   3843.0   -0.501   4.009   1.269   -0.0123       6.562   0.3861    0.0      0.0       0.4527   0.0       
  0.6    6.602785   3842.0   -0.508   4.016   1.258   -0.015        6.566   0.3967    0.0      0.0       0.4528   0.0       
  0.6    6.612315   3841.0   -0.515   4.022   1.25    -0.0177       6.569   0.4055    0.0      0.0       0.4529   0.0       
  0.6    6.620495   3840.0   -0.521   4.027   1.242   -0.0205       6.571   0.4131    0.0      0.0       0.4529   0.0       
  0.6    6.630943   3839.0   -0.528   4.034   1.233   -0.0246       6.574   0.4228    0.0      0.0       0.453    0.0       
  0.6    6.639803   3838.0   -0.534   4.039   1.225   -0.0283       6.577   0.4311    0.0      0.0       0.453    0.0       
  0.6    6.649856   3836.0   -0.541   4.046   1.216   -0.0334       6.58    0.4404    0.0      0.0       0.4531   0.0       
  0.6    6.660408   3835.0   -0.548   4.052   1.207   -0.04         6.583   0.4503    0.0      0.0       0.4531   0.0       
  0.6    6.669361   3834.0   -0.554   4.058   1.199   -0.0467       6.586   0.4586    0.0      0.0       0.4532   0.0       
  0.6    6.679986   3833.0   -0.561   4.065   1.19    -0.056        6.589   0.4685    0.0      0.0       0.4532   0.0       
  0.6    6.689002   3832.0   -0.567   4.07    1.182   -0.0655       6.592   0.4769    0.0      0.0       0.4533   0.0       
  0.6    6.699901   3830.0   -0.575   4.077   1.173   -0.0788       6.595   0.4871    0.0      0.0       0.4533   0.0       
  0.6    6.709121   3829.0   -0.581   4.083   1.165   -0.0921       6.598   0.4957    0.0      0.0       0.4534   0.0       
  0.6    6.719317   3828.0   -0.588   4.09    1.156   -0.1096       6.601   0.5053    0.0      0.0       0.4534   0.0       
  0.6    6.729272   3826.0   -0.595   4.096   1.148   -0.1296       6.604   0.5146    0.0      0.0       0.4535   0.0       
  0.6    6.739389   3825.0   -0.602   4.102   1.14    -0.1537       6.607   0.524     0.0      0.0       0.4535   0.0       
  0.6    6.749386   3824.0   -0.609   4.108   1.131   -0.1818       6.61    0.5334    0.0      0.0       0.4536   0.0       
  0.6    6.759224   3822.0   -0.616   4.115   1.123   -0.214        6.613   0.5426    3.0E-4   0.04849   0.4536   5.67E-4   
  0.6    6.769275   3821.0   -0.623   4.121   1.115   -0.2518       6.616   0.552     0.0011   0.0758    0.4536   0.001823  
  0.6    6.779314   3819.0   -0.63    4.127   1.107   -0.295        6.619   0.5615    0.0019   0.09109   0.4537   0.002932  
  0.6    6.78922    3818.0   -0.637   4.133   1.099   -0.342        6.622   0.5709    0.0026   0.1002    0.4537   0.003788  
  0.6    6.799181   3816.0   -0.644   4.14    1.091   -0.3925       6.625   0.5803    0.0049   0.1231    0.4537   0.00637   
  0.6    6.809103   3815.0   -0.651   4.146   1.084   -0.4486       6.628   0.5898    0.0067   0.1361    0.4537   0.008329  
  0.6    6.819252   3813.0   -0.658   4.152   1.076   -0.51         6.631   0.5995    0.0086   0.1466    0.4537   0.0102    
  0.6    6.829235   3811.0   -0.665   4.159   1.068   -0.5751       6.634   0.6091    0.0104   0.1554    0.4537   0.012     
  0.6    6.839108   3810.0   -0.672   4.165   1.06    -0.644        6.637   0.6187    0.014    0.171     0.4536   0.01545   
  0.6    6.849265   3808.0   -0.679   4.171   1.053   -0.7212       6.639   0.6285    0.016    0.1777    0.4536   0.0173    
  0.6    6.861283   3806.0   -0.687   4.179   1.043   -0.8013       6.643   0.6402    0.018    0.1835    0.4536   0.01911   
  0.6    6.873091   3804.0   -0.696   4.186   1.035   -0.8729       6.646   0.6517    0.022    0.1952    0.4534   0.02264   
  0.6    6.88509    3802.0   -0.704   4.194   1.026   -0.9393       6.649   0.6634    0.026    0.2052    0.4533   0.02609   
  0.6    6.89254    3800.0   -0.709   4.198   1.02    -0.9788       6.651   0.6707    0.026    0.2041    0.4533   0.02608   
  0.6    6.900002   3799.0   -0.715   4.203   1.015   -1.0182       6.653   0.678     0.0304   0.2145    0.4531   0.02979   
  0.6    6.914931   3797.0   -0.725   4.212   1.004   -1.1018       6.657   0.6928    0.0349   0.2227    0.4529   0.03342   
  0.6    6.922396   3795.0   -0.73    4.217   0.999   -1.1463       6.659   0.7002    0.0349   0.2215    0.4529   0.03341   
  0.6    6.929864   3794.0   -0.735   4.221   0.994   -1.1904       6.661   0.7076    0.0393   0.2299    0.4526   0.03699   
  0.6    6.944807   3792.0   -0.746   4.231   0.983   -1.284        6.665   0.7226    0.0437   0.2363    0.4523   0.04049   
  0.6    6.952284   3790.0   -0.751   4.235   0.978   -1.3298       6.666   0.7301    0.0481   0.2433    0.452    0.04396   
  0.6    6.959764   3789.0   -0.756   4.24    0.973   -1.3799       6.668   0.7376    0.0481   0.242     0.4521   0.04395   
  0.6    6.974739   3786.0   -0.767   4.249   0.962   -1.4815       6.672   0.7528    0.0526   0.2471    0.4517   0.04735   
  0.6    6.982234   3785.0   -0.772   4.254   0.957   -1.5331       6.674   0.7605    0.057    0.2531    0.4514   0.05074   
  0.6    6.989737   3784.0   -0.777   4.258   0.952   -1.585        6.676   0.7681    0.0614   0.2588    0.451    0.05409   
  0.6    7.004764   3781.0   -0.788   4.267   0.942   -1.6946       6.679   0.7836    0.0658   0.2626    0.4506   0.05738   
  0.6    7.012289   3779.0   -0.793   4.272   0.937   -1.7496       6.681   0.7913    0.0702   0.2676    0.4501   0.06067   
  0.6    7.019822   3778.0   -0.798   4.277   0.932   -1.8069       6.683   0.7991    0.0702   0.2661    0.4501   0.06064   
  0.6    7.034925   3775.0   -0.809   4.286   0.922   -1.9281       6.687   0.8149    0.0747   0.2692    0.4497   0.06387   
  0.6    7.042493   3774.0   -0.814   4.29    0.918   -1.9872       6.688   0.8228    0.0791   0.2736    0.4492   0.0671    
  0.6    7.050074   3772.0   -0.819   4.295   0.913   -2.0487       6.69    0.8308    0.0835   0.2777    0.4487   0.07031   
  0.6    7.065277   3769.0   -0.83    4.304   0.903   -2.1746       6.694   0.8468    0.0879   0.2801    0.4481   0.07345   
  0.6    7.072904   3768.0   -0.835   4.309   0.898   -2.2388       6.696   0.8549    0.0924   0.2838    0.4476   0.07662   
  0.6    7.080547   3766.0   -0.84    4.314   0.893   -2.3036       6.697   0.863     0.0968   0.2873    0.447    0.07976   
  0.6    7.095884   3763.0   -0.851   4.323   0.884   -2.4401       6.701   0.8795    0.1012   0.289     0.4464   0.08282   
  0.6    7.103581   3762.0   -0.856   4.327   0.879   -2.5086       6.703   0.8877    0.1056   0.2922    0.4457   0.08593   
  0.6    7.111299   3760.0   -0.862   4.332   0.875   -2.5768       6.705   0.8961    0.1101   0.2953    0.4451   0.08901   
  0.6    7.119041   3759.0   -0.867   4.337   0.87    -2.6498       6.706   0.9045    0.1101   0.2935    0.445    0.08894   
  0.6    7.134588   3756.0   -0.877   4.346   0.861   -2.7932       6.71    0.9214    0.1189   0.2992    0.4436   0.09506   
  0.6    7.142399   3755.0   -0.883   4.35    0.856   -2.8665       6.712   0.93      0.1233   0.3018    0.4429   0.09809   
  0.6    7.150234   3753.0   -0.888   4.355   0.852   -2.9393       6.714   0.9386    0.1277   0.3043    0.4421   0.1011    
  0.6    7.165864   3750.0   -0.898   4.364   0.843   -3.0926       6.717   0.9559    0.1322   0.3049    0.4413   0.104     
  0.6    7.173635   3749.0   -0.904   4.369   0.838   -3.1694       6.719   0.9646    0.1366   0.3072    0.4405   0.107     
  0.6    7.181375   3748.0   -0.909   4.373   0.834   -3.2457       6.721   0.9732    0.141    0.3095    0.4396   0.11      
  0.6    7.189089   3747.0   -0.914   4.378   0.83    -3.3215       6.723   0.9819    0.1454   0.3116    0.4388   0.1129    
  0.6    7.204421   3744.0   -0.924   4.387   0.821   -3.4815       6.726   0.9992    0.1499   0.3119    0.4378   0.1157    
  0.6    7.212041   3743.0   -0.929   4.391   0.817   -3.5622       6.728   1.0078    0.1543   0.3139    0.4369   0.1187    
  0.6    7.219634   3742.0   -0.934   4.395   0.813   -3.6402       6.73    1.0165    0.1587   0.3158    0.4359   0.1216    
  0.6    7.234725   3740.0   -0.943   4.404   0.805   -3.7986       6.733   1.0338    0.1675   0.3195    0.434    0.1274    
  0.6    7.242226   3739.0   -0.948   4.408   0.801   -3.8794       6.735   1.0425    0.1707   0.3202    0.4332   0.1293    
  0.6    7.249697   3738.0   -0.952   4.413   0.797   -3.9586       6.737   1.0511    0.1738   0.3208    0.4324   0.1313    
  0.6    7.264546   3737.0   -0.962   4.421   0.789   -4.1267       6.74    1.0684    0.1769   0.3196    0.4315   0.1331    
  0.6    7.271928   3736.0   -0.966   4.425   0.786   -4.2104       6.742   1.0771    0.1828   0.3224    0.4301   0.137     
  0.6    7.279277   3735.0   -0.971   4.429   0.782   -4.2924       6.744   1.0858    0.1887   0.3251    0.4287   0.1408    
  0.6    7.293888   3734.0   -0.979   4.437   0.775   -4.4609       6.747   1.1031    0.1946   0.3259    0.427    0.1444    
  0.6    7.301149   3733.0   -0.984   4.441   0.771   -4.5482       6.749   1.1117    0.1946   0.324     0.4269   0.1442    
  0.6    7.31558    3733.0   -0.992   4.449   0.764   -4.7167       6.752   1.1291    0.2063   0.3291    0.4238   0.1518    
  0.6    7.32275    3732.0   -0.996   4.453   0.761   -4.8013       6.754   1.1377    0.2063   0.3272    0.4236   0.1515    
  0.6    7.32989    3732.0   -1.0     4.457   0.757   -4.8861       6.755   1.1464    0.2122   0.3297    0.422    0.1553    
  0.6    7.34408    3731.0   -1.008   4.465   0.75    -5.0487       6.759   1.1637    0.2181   0.3302    0.4201   0.1588    
  0.6    7.351129   3731.0   -1.012   4.469   0.747   -5.1284       6.761   1.1724    0.224    0.3325    0.4184   0.1625    
  0.6    7.365145   3731.0   -1.02    4.476   0.741   -5.2782       6.764   1.1897    0.232    0.3344    0.4158   0.1673    
  0.6    7.372109   3731.0   -1.024   4.48    0.738   -5.3546       6.766   1.1984    0.232    0.3326    0.4156   0.1671    
  0.6    7.379046   3731.0   -1.027   4.484   0.734   -5.4306       6.767   1.2071    0.236    0.3335    0.4143   0.1694    
  0.6    7.392839   3731.0   -1.034   4.491   0.728   -5.5751       6.771   1.2244    0.2471   0.3374    0.4107   0.1764    
  0.6    7.399694   3731.0   -1.038   4.495   0.725   -5.6498       6.772   1.2331    0.2471   0.3355    0.4105   0.176     
  0.6    7.413325   3731.0   -1.045   4.502   0.719   -5.7986       6.776   1.2504    0.2527   0.3356    0.4084   0.1791    
  0.6    7.420099   3732.0   -1.048   4.505   0.716   -5.8729       6.778   1.2591    0.2583   0.3375    0.4065   0.1825    
  0.6    7.433567   3733.0   -1.055   4.512   0.711   -6.0223       6.781   1.2764    0.2638   0.3375    0.4043   0.1856    
  0.6    7.440257   3734.0   -1.058   4.516   0.708   -6.0958       6.783   1.2851    0.2694   0.3394    0.4023   0.189     
  0.6    7.453557   3735.0   -1.064   4.522   0.703   -6.2411       6.786   1.3025    0.275    0.3393    0.4      0.1919    
  0.6    7.460165   3736.0   -1.067   4.526   0.7     -6.3134       6.788   1.3112    0.2806   0.3412    0.3979   0.1953    
  0.6    7.473303   3738.0   -1.072   4.532   0.695   -6.4572       6.791   1.3285    0.2854   0.3406    0.3957   0.1977    
  0.6    7.479834   3739.0   -1.075   4.535   0.692   -6.5302       6.793   1.3372    0.2903   0.342     0.3938   0.2006    
  0.6    7.492819   3741.0   -1.081   4.542   0.687   -6.6696       6.797   1.3545    0.2985   0.3436    0.3903   0.2052    
  0.6    7.499275   3742.0   -1.083   4.545   0.684   -6.7399       6.798   1.3632    0.3018   0.344     0.3888   0.207     
  0.6    7.512117   3744.0   -1.088   4.551   0.68    -6.8794       6.802   1.3806    0.3086   0.3446    0.3858   0.2106    
  0.6    7.52487    3747.0   -1.093   4.557   0.675   -7.0155       6.806   1.3979    0.3153   0.3453    0.3826   0.2141    
  0.6    7.531213   3748.0   -1.095   4.56    0.673   -7.083        6.807   1.4066    0.3186   0.3456    0.381    0.2158    
  0.6    7.543838   3751.0   -1.1     4.566   0.668   -7.2175       6.811   1.4239    0.3253   0.3463    0.3777   0.2193    
  0.6    7.550118   3753.0   -1.102   4.569   0.666   -7.284        6.813   1.4326    0.3287   0.3466    0.3761   0.221     
  0.6    7.562616   3756.0   -1.106   4.575   0.662   -7.4157       6.816   1.45      0.3354   0.3473    0.3727   0.2245    
  0.6    7.575034   3760.0   -1.11    4.58    0.657   -7.5436       6.82    1.4673    0.3421   0.348     0.3692   0.2278    
  0.6    7.581216   3762.0   -1.112   4.583   0.655   -7.6038       6.822   1.476     0.3489   0.3505    0.3659   0.2318    
  0.6    7.593525   3766.0   -1.115   4.588   0.651   -7.719        6.826   1.4933    0.3556   0.3513    0.3623   0.2351    
  0.6    7.599654   3768.0   -1.117   4.591   0.649   -7.7747       6.827   1.502     0.3589   0.3517    0.3604   0.2367    
  0.6    7.611865   3773.0   -1.12    4.596   0.646   -7.8861       6.831   1.5193    0.3656   0.3524    0.3566   0.24      
  0.6    7.624018   3778.0   -1.122   4.601   0.642   -8.0013       6.835   1.5367    0.369    0.351     0.3542   0.2408    
  0.6    7.630075   3780.0   -1.124   4.603   0.64    -8.058        6.837   1.5454    0.3724   0.3514    0.3523   0.2424    
  0.6    7.642153   3786.0   -1.126   4.608   0.637   -8.1643       6.841   1.5627    0.3816   0.354     0.347    0.2473    
  0.6    7.654189   3791.0   -1.128   4.613   0.633   -8.2684       6.845   1.58      0.3875   0.3543    0.3432   0.2498    
  0.6    7.660193   3794.0   -1.129   4.615   0.632   -8.3215       6.847   1.5887    0.3875   0.3525    0.3428   0.249     
  0.6    7.672177   3801.0   -1.13    4.619   0.628   -8.4134       6.851   1.606     0.3992   0.3569    0.3359   0.2555    
  0.6    7.684137   3808.0   -1.131   4.623   0.625   -8.5058       6.855   1.6233    0.4026   0.3556    0.3332   0.2561    
  0.6    7.690109   3813.0   -1.131   4.625   0.624   -8.5513       6.857   1.632     0.4059   0.3562    0.3309   0.2576    
  0.6    7.702048   3821.0   -1.131   4.63    0.621   -8.6345       6.862   1.6493    0.4127   0.3573    0.3263   0.2605    
  0.6    7.713988   3830.0   -1.131   4.634   0.618   -8.7122       6.866   1.6666    0.4194   0.3584    0.3216   0.2633    
  0.6    7.719962   3834.0   -1.131   4.635   0.617   -8.7496       6.868   1.6752    0.4227   0.3591    0.3192   0.2647    
  0.6    7.731928   3844.0   -1.131   4.639   0.614   -8.8153       6.872   1.6925    0.4294   0.3603    0.3142   0.2675    
  0.6    7.74392    3853.0   -1.13    4.643   0.612   -8.8894       6.877   1.7097    0.4328   0.3592    0.3112   0.2678    
  0.6    7.749929   3859.0   -1.129   4.645   0.61    -8.9208       6.879   1.7183    0.4362   0.3599    0.3087   0.2692    
  0.6    7.76198    3869.0   -1.128   4.648   0.608   -8.983        6.884   1.7355    0.4429   0.3613    0.3034   0.2718    
  0.6    7.774086   3880.0   -1.126   4.651   0.606   -9.0353       6.889   1.7525    0.4496   0.3629    0.298    0.2745    
  0.6    7.780163   3886.0   -1.126   4.653   0.604   -9.0595       6.891   1.761     0.453    0.3637    0.2953   0.2757    
  0.6    7.792376   3898.0   -1.123   4.656   0.602   -9.1073       6.897   1.7778    0.4563   0.3627    0.292    0.2759    
  0.6    7.80468    3912.0   -1.12    4.659   0.6     -9.1524       6.902   1.7945    0.463    0.3645    0.2863   0.2784    
  0.6    7.810867   3920.0   -1.118   4.661   0.599   -9.172        6.904   1.8028    0.4664   0.3654    0.2833   0.2797    
  0.6    7.823327   3935.0   -1.114   4.664   0.597   -9.2076       6.91    1.8191    0.4723   0.3667    0.278    0.2816    
  0.6    7.829604   3943.0   -1.113   4.665   0.596   -9.2277       6.913   1.8271    0.4723   0.3648    0.2775   0.2804    
  0.6    7.842153   3958.0   -1.109   4.668   0.594   -9.2596       6.918   1.8428    0.4798   0.3677    0.2707   0.2836    
  0.6    7.854757   3974.0   -1.105   4.671   0.592   -9.2882       6.924   1.858     0.4832   0.367     0.2671   0.2837    
  0.6    7.86103    3982.0   -1.103   4.673   0.591   -9.301        6.927   1.8652    0.4865   0.3682    0.2639   0.2851    
  0.6    7.873682   3997.0   -1.099   4.676   0.589   -9.327        6.933   1.8792    0.4899   0.3677    0.2602   0.2852    
  0.6    7.880036   4006.0   -1.097   4.677   0.588   -9.3382       6.936   1.8859    0.4933   0.369     0.2569   0.2867    
  0.6    7.892953   4023.0   -1.093   4.68    0.586   -9.3605       6.942   1.8986    0.4966   0.3686    0.2532   0.287     
  0.6    7.899425   4032.0   -1.091   4.682   0.584   -9.3706       6.945   1.9045    0.5      0.37      0.2498   0.2885    
  0.6    7.912044   4047.0   -1.088   4.685   0.582   -9.3872       6.952   1.9148    0.5033   0.3699    0.246    0.2892    
  0.6    7.919437   4055.0   -1.086   4.688   0.581   -9.3958       6.955   1.9201    0.5067   0.3714    0.2425   0.2907    
