# Mass   time       Teff     L/Ls    g       R/Rs    Log(Li/Li0)   logTc   logROc    Mrad     Rrad      k2conv     k2rad     
  1.4    9.417384   6156.0   0.706   3.989   1.983   -0.0278       7.374   2.2633    1.3991   1.693     0.01828    0.1951    
  1.4    9.417706   6156.0   0.706   3.989   1.984   -0.0278       7.375   2.265     1.3991   1.693     0.01828    0.195     
  1.4    9.418019   6157.0   0.707   3.988   1.985   -0.0278       7.375   2.2667    1.3991   1.693     0.01828    0.1949    
  1.4    9.418324   6158.0   0.707   3.988   1.985   -0.0278       7.376   2.2684    1.3991   1.694     0.01827    0.1948    
  1.4    9.418623   6158.0   0.708   3.988   1.986   -0.0278       7.376   2.2702    1.3991   1.694     0.01827    0.1947    
  1.4    9.418913   6159.0   0.708   3.987   1.987   -0.0278       7.377   2.2718    1.3991   1.694     0.01827    0.1946    
  1.4    9.419194   6160.0   0.709   3.987   1.988   -0.0278       7.378   2.2736    1.3992   1.701     0.01776    0.1945    
  1.4    9.419468   6160.0   0.709   3.987   1.988   -0.0278       7.378   2.2752    1.3992   1.701     0.01776    0.1944    
  1.4    9.419736   6161.0   0.71    3.986   1.989   -0.0278       7.379   2.277     1.3992   1.701     0.01776    0.1943    
  1.4    9.419997   6162.0   0.71    3.986   1.99    -0.0278       7.379   2.2786    1.3992   1.701     0.01775    0.1941    
  1.4    9.42025    6163.0   0.711   3.986   1.99    -0.0278       7.38    2.2803    1.3992   1.701     0.01775    0.194     
  1.4    9.420497   6164.0   0.711   3.986   1.991   -0.0278       7.38    2.282     1.3992   1.7       0.01774    0.1939    
  1.4    9.420738   6165.0   0.712   3.985   1.991   -0.0278       7.381   2.2837    1.3992   1.708     0.01722    0.1938    
  1.4    9.420973   6166.0   0.712   3.985   1.992   -0.0278       7.381   2.2853    1.3992   1.707     0.01722    0.1936    
  1.4    9.421202   6167.0   0.713   3.985   1.993   -0.0278       7.382   2.287     1.3992   1.707     0.01722    0.1935    
  1.4    9.421425   6168.0   0.713   3.985   1.993   -0.0278       7.382   2.2886    1.3992   1.707     0.01721    0.1934    
  1.4    9.42164    6169.0   0.714   3.984   1.994   -0.0278       7.383   2.2906    1.3993   1.712     0.01685    0.1933    
  1.4    9.421851   6171.0   0.715   3.984   1.995   -0.0278       7.383   2.2925    1.3993   1.711     0.01684    0.1931    
  1.4    9.422056   6173.0   0.716   3.983   1.996   -0.0278       7.384   2.2953    1.3993   1.711     0.01683    0.1928    
  1.4    9.422255   6175.0   0.717   3.983   1.996   -0.0278       7.385   2.2974    1.3993   1.716     0.01647    0.1926    
  1.4    9.422449   6177.0   0.718   3.983   1.997   -0.0278       7.386   2.2993    1.3993   1.715     0.01646    0.1924    
  1.4    9.422636   6178.0   0.718   3.983   1.997   -0.0278       7.386   2.3012    1.3993   1.714     0.01645    0.1923    
  1.4    9.422818   6180.0   0.719   3.983   1.998   -0.0278       7.387   2.303     1.3993   1.719     0.01607    0.1921    
  1.4    9.422997   6182.0   0.719   3.982   1.998   -0.0278       7.387   2.3048    1.3993   1.718     0.01607    0.1919    
  1.4    9.423169   6183.0   0.72    3.982   1.999   -0.0278       7.388   2.3067    1.3993   1.718     0.01606    0.1918    
  1.4    9.423338   6185.0   0.721   3.982   1.999   -0.0278       7.388   2.3085    1.3994   1.723     0.01567    0.1916    
  1.4    9.4235     6187.0   0.721   3.982   1.999   -0.0278       7.389   2.3104    1.3994   1.722     0.01566    0.1914    
  1.4    9.42366    6188.0   0.722   3.982   2.0     -0.0278       7.389   2.3122    1.3994   1.721     0.01566    0.1913    
  1.4    9.423814   6190.0   0.723   3.981   2.0     -0.0278       7.39    2.3141    1.3994   1.727     0.01526    0.1911    
  1.4    9.423965   6192.0   0.724   3.981   2.001   -0.0278       7.391   2.3159    1.3994   1.726     0.01525    0.1909    
  1.4    9.424112   6194.0   0.724   3.981   2.001   -0.0278       7.391   2.3178    1.3994   1.725     0.01524    0.1907    
  1.4    9.424254   6196.0   0.725   3.981   2.002   -0.0278       7.392   2.3196    1.3994   1.731     0.01481    0.1906    
  1.4    9.424393   6198.0   0.726   3.981   2.002   -0.0278       7.392   2.3214    1.3994   1.73      0.0148     0.1904    
  1.4    9.424529   6200.0   0.726   3.981   2.002   -0.0278       7.393   2.3233    1.3994   1.729     0.0148     0.1902    
  1.4    9.42466    6201.0   0.727   3.98    2.003   -0.0278       7.393   2.3251    1.3995   1.736     0.01434    0.19      
  1.4    9.424789   6203.0   0.728   3.98    2.003   -0.0278       7.394   2.3269    1.3995   1.735     0.01434    0.1898    
  1.4    9.424913   6205.0   0.729   3.98    2.004   -0.0278       7.394   2.3288    1.3995   1.734     0.01433    0.1896    
  1.4    9.425035   6207.0   0.729   3.98    2.004   -0.0278       7.395   2.3306    1.3995   1.733     0.01432    0.1894    
  1.4    9.425153   6209.0   0.73    3.98    2.005   -0.0278       7.396   2.3325    1.3995   1.74      0.01386    0.1893    
  1.4    9.425268   6211.0   0.731   3.979   2.005   -0.0278       7.396   2.3344    1.3995   1.739     0.01385    0.1891    
  1.4    9.425381   6213.0   0.732   3.979   2.006   -0.0278       7.397   2.3372    1.3995   1.738     0.01384    0.1889    
  1.4    9.42549    6215.0   0.732   3.979   2.006   -0.0278       7.397   2.339     1.3995   1.745     0.01336    0.1887    
