# Mass   time       Teff     L/Ls     g       R/Rs    Log(Li/Li0)   logTc   logROc    Mrad     Rrad      k2conv    k2rad     
  1.2    6.199632   4515.0   0.273    3.816   2.241   -0.0057       6.612   -0.0402   0.0786   0.5143    0.4495    0.03669   
  1.2    6.210233   4514.0   0.266    3.823   2.223   -0.0061       6.614   -0.0288   0.0874   0.53      0.4492    0.04018   
  1.2    6.219461   4513.0   0.259    3.829   2.207   -0.0066       6.617   -0.0187   0.0963   0.5449    0.4489    0.04361   
  1.2    6.231153   4513.0   0.251    3.837   2.187   -0.007        6.62    -0.006    0.1051   0.5574    0.4486    0.047     
  1.2    6.242733   4512.0   0.243    3.845   2.168   -0.0079       6.623   0.0067    0.114    0.5689    0.4483    0.05035   
  1.2    6.249954   4511.0   0.238    3.849   2.156   -0.0083       6.625   0.0147    0.114    0.5656    0.4483    0.05033   
  1.2    6.261042   4511.0   0.231    3.857   2.138   -0.0092       6.628   0.0269    0.1228   0.5763    0.4479    0.05364   
  1.2    6.271941   4510.0   0.223    3.864   2.12    -0.0101       6.631   0.039     0.1317   0.5863    0.4475    0.05692   
  1.2    6.279379   4509.0   0.218    3.869   2.108   -0.0106       6.633   0.0473    0.1405   0.5971    0.447     0.06018   
  1.2    6.289397   4509.0   0.211    3.875   2.092   -0.0114       6.636   0.0585    0.1493   0.6061    0.4466    0.0634    
  1.2    6.299804   4508.0   0.204    3.882   2.076   -0.0123       6.639   0.0702    0.1582   0.6143    0.4461    0.06659   
  1.2    6.309837   4508.0   0.197    3.889   2.06    -0.0128       6.641   0.0816    0.167    0.6221    0.4456    0.06976   
  1.2    6.319452   4507.0   0.191    3.895   2.045   -0.0137       6.644   0.0926    0.1759   0.6296    0.445     0.07291   
  1.2    6.329416   4507.0   0.184    3.902   2.03    -0.015        6.646   0.1039    0.1847   0.6365    0.4445    0.07603   
  1.2    6.339879   4506.0   0.177    3.909   2.014   -0.0159       6.649   0.116     0.1936   0.6426    0.4439    0.07912   
  1.2    6.349456   4506.0   0.171    3.915   2.0     -0.0168       6.652   0.127     0.2024   0.6489    0.4433    0.08221   
  1.2    6.359236   4505.0   0.164    3.921   1.985   -0.0177       6.654   0.1383    0.2113   0.6546    0.4426    0.08526   
  1.2    6.372945   4505.0   0.155    3.93    1.965   -0.0195       6.657   0.1542    0.2201   0.658     0.4419    0.08826   
  1.2    6.380365   4505.0   0.151    3.935   1.955   -0.0205       6.659   0.1629    0.2289   0.6643    0.4412    0.0913    
  1.2    6.395125   4504.0   0.141    3.944   1.934   -0.0218       6.663   0.1802    0.2378   0.6664    0.4405    0.09425   
  1.2    6.402466   4504.0   0.136    3.949   1.923   -0.0227       6.665   0.1889    0.2466   0.6722    0.4397    0.09725   
  1.2    6.409781   4504.0   0.132    3.953   1.913   -0.0237       6.667   0.1975    0.2555   0.6779    0.439     0.1002    
  1.2    6.424336   4504.0   0.123    3.962   1.893   -0.0255       6.67    0.2148    0.2643   0.6792    0.4381    0.1031    
  1.2    6.431576   4504.0   0.118    3.967   1.883   -0.0269       6.672   0.2235    0.2732   0.6843    0.4373    0.1061    
  1.2    6.445976   4504.0   0.109    3.976   1.864   -0.0287       6.676   0.2408    0.2909   0.6941    0.4356    0.112     
  1.2    6.453139   4504.0   0.105    3.981   1.854   -0.0297       6.678   0.2495    0.2909   0.69      0.4355    0.1118    
  1.2    6.460275   4505.0   0.1      3.985   1.845   -0.0306       6.68    0.2581    0.2997   0.6946    0.4346    0.1148    
  1.2    6.474471   4505.0   0.091    3.994   1.826   -0.0329       6.683   0.2755    0.3174   0.7034    0.4328    0.1206    
  1.2    6.481531   4505.0   0.087    3.998   1.817   -0.0339       6.685   0.2841    0.3262   0.7076    0.4318    0.1234    
  1.2    6.495572   4505.0   0.079    4.007   1.799   -0.0362       6.689   0.3014    0.3351   0.7074    0.4307    0.1262    
  1.2    6.502554   4506.0   0.074    4.011   1.79    -0.0372       6.69    0.3101    0.3475   0.7146    0.4293    0.1302    
  1.2    6.50951    4506.0   0.07     4.015   1.781   -0.0386       6.692   0.3188    0.3475   0.7104    0.4292    0.1301    
  1.2    6.523342   4507.0   0.062    4.024   1.764   -0.041        6.696   0.3361    0.3656   0.7181    0.4271    0.1358    
  1.2    6.530219   4507.0   0.058    4.028   1.755   -0.0419       6.697   0.3448    0.3656   0.7139    0.4269    0.1357    
  1.2    6.543891   4508.0   0.05     4.036   1.739   -0.0443       6.701   0.3621    0.3891   0.7258    0.424     0.1432    
  1.2    6.550686   4508.0   0.046    4.04    1.731   -0.0458       6.702   0.3708    0.3891   0.7217    0.4239    0.1431    
  1.2    6.564192   4509.0   0.039    4.048   1.715   -0.0482       6.706   0.3881    0.4009   0.7232    0.4222    0.1466    
  1.2    6.570905   4510.0   0.035    4.052   1.707   -0.0496       6.708   0.3968    0.4127   0.7288    0.4207    0.1504    
  1.2    6.584248   4511.0   0.027    4.06    1.691   -0.0521       6.711   0.4142    0.4245   0.7301    0.4189    0.1538    
  1.2    6.590879   4512.0   0.024    4.064   1.684   -0.0535       6.713   0.4228    0.4362   0.7354    0.4172    0.1576    
  1.2    6.60406    4513.0   0.017    4.072   1.669   -0.056        6.716   0.4402    0.448    0.7365    0.4153    0.161     
  1.2    6.61061    4514.0   0.013    4.076   1.662   -0.057        6.718   0.4489    0.456    0.7386    0.4141    0.1634    
  1.2    6.623632   4516.0   0.006    4.083   1.647   -0.0595       6.721   0.4662    0.4719   0.7427    0.4116    0.1682    
  1.2    6.630101   4517.0   0.003    4.087   1.64    -0.061        6.723   0.4749    0.4719   0.7385    0.4114    0.1679    
  1.2    6.642961   4519.0   -0.004   4.094   1.626   -0.0635       6.726   0.4923    0.4942   0.7473    0.4078    0.1748    
  1.2    6.64935    4520.0   -0.007   4.098   1.62    -0.065        6.728   0.501     0.4942   0.7432    0.4076    0.1745    
  1.2    6.662043   4523.0   -0.013   4.105   1.606   -0.0675       6.731   0.5183    0.5054   0.7434    0.4056    0.1776    
  1.2    6.674624   4525.0   -0.019   4.112   1.593   -0.0701       6.735   0.5357    0.5277   0.7518    0.4017    0.1843    
  1.2    6.680871   4527.0   -0.022   4.115   1.587   -0.0711       6.737   0.5444    0.5277   0.7477    0.4015    0.184     
  1.2    6.693279   4530.0   -0.027   4.122   1.575   -0.0737       6.74    0.5618    0.55     0.7559    0.3975    0.1907    
  1.2    6.69944    4531.0   -0.03    4.126   1.569   -0.0747       6.742   0.5705    0.55     0.7518    0.3973    0.1903    
  1.2    6.711672   4535.0   -0.036   4.132   1.557   -0.0773       6.745   0.5878    0.5708   0.7589    0.3933    0.1965    
  1.2    6.723789   4539.0   -0.041   4.139   1.545   -0.0794       6.748   0.6052    0.5805   0.7578    0.3911    0.1989    
  1.2    6.729803   4541.0   -0.043   4.142   1.539   -0.0804       6.75    0.6139    0.5903   0.7608    0.3892    0.2017    
  1.2    6.741744   4545.0   -0.048   4.148   1.528   -0.0825       6.754   0.6313    0.6037   0.7624    0.3863    0.2054    
  1.2    6.753568   4549.0   -0.052   4.154   1.518   -0.0846       6.757   0.6487    0.6171   0.764     0.3833    0.2089    
  1.2    6.759437   4551.0   -0.054   4.157   1.512   -0.0857       6.759   0.6574    0.6238   0.7648    0.3817    0.2107    
  1.2    6.771085   4556.0   -0.059   4.163   1.502   -0.0872       6.762   0.6748    0.6373   0.7664    0.3786    0.2142    
  1.2    6.782614   4561.0   -0.062   4.169   1.492   -0.0894       6.766   0.6922    0.6507   0.768     0.3754    0.2177    
  1.2    6.794024   4567.0   -0.066   4.175   1.482   -0.091        6.769   0.7096    0.6641   0.7697    0.3721    0.2211    
  1.2    6.799684   4569.0   -0.068   4.178   1.478   -0.0915       6.771   0.7183    0.6708   0.7706    0.3704    0.2228    
  1.2    6.810912   4575.0   -0.071   4.183   1.468   -0.0937       6.774   0.7357    0.6776   0.7675    0.3683    0.2239    
  1.2    6.822018   4582.0   -0.074   4.188   1.459   -0.0953       6.778   0.7532    0.691    0.7693    0.3649    0.2273    
  1.2    6.833      4588.0   -0.076   4.194   1.451   -0.0969       6.782   0.7706    0.7044   0.7712    0.3613    0.2306    
  1.2    6.843859   4595.0   -0.079   4.199   1.442   -0.098        6.785   0.788     0.7179   0.7732    0.3576    0.2338    
  1.2    6.849242   4599.0   -0.08    4.201   1.438   -0.0991       6.787   0.7967    0.7246   0.7742    0.3557    0.2354    
  1.2    6.859914   4607.0   -0.082   4.206   1.43    -0.1002       6.791   0.8142    0.738    0.7763    0.3519    0.2386    
  1.2    6.870458   4615.0   -0.083   4.21    1.423   -0.1013       6.794   0.8316    0.7514   0.7785    0.348     0.2418    
  1.2    6.880875   4624.0   -0.084   4.215   1.416   -0.1024       6.798   0.8491    0.7632   0.7796    0.3444    0.2443    
  1.2    6.891164   4633.0   -0.085   4.219   1.408   -0.1035       6.802   0.8665    0.7749   0.7808    0.3407    0.2469    
  1.2    6.901326   4642.0   -0.086   4.223   1.402   -0.1046       6.805   0.884     0.7867   0.7821    0.3369    0.2493    
  1.2    6.911359   4652.0   -0.086   4.227   1.395   -0.1057       6.809   0.9014    0.7985   0.7835    0.3331    0.2518    
  1.2    6.921265   4662.0   -0.086   4.231   1.389   -0.1062       6.813   0.9189    0.8119   0.7864    0.3287    0.2547    
  1.2    6.931043   4673.0   -0.086   4.235   1.383   -0.1073       6.817   0.9363    0.8186   0.7842    0.326     0.2553    
  1.2    6.940693   4684.0   -0.086   4.239   1.377   -0.1079       6.821   0.9538    0.832    0.7874    0.3215    0.2582    
  1.2    6.950216   4696.0   -0.085   4.242   1.372   -0.1085       6.824   0.9713    0.8455   0.7908    0.3167    0.2611    
  1.2    6.95961    4708.0   -0.083   4.245   1.367   -0.109        6.828   0.9888    0.8522   0.789     0.3139    0.2616    
  1.2    6.973458   4727.0   -0.081   4.25    1.36    -0.1101       6.834   1.015     0.8656   0.7892    0.3086    0.2633    
  1.2    6.982529   4741.0   -0.079   4.253   1.355   -0.1107       6.838   1.0325    0.879    0.7933    0.3035    0.2661    
  1.2    6.991473   4754.0   -0.077   4.256   1.351   -0.1107       6.843   1.05      0.8925   0.7976    0.2984    0.2688    
  1.2    7.000291   4768.0   -0.074   4.258   1.347   -0.1113       6.847   1.0675    0.8992   0.7964    0.2953    0.269     
  1.2    7.008983   4783.0   -0.071   4.26    1.343   -0.1113       6.851   1.085     0.9126   0.8013    0.2899    0.2717    
  1.2    7.021793   4806.0   -0.066   4.264   1.338   -0.1118       6.857   1.1112    0.9261   0.8031    0.2838    0.2731    
  1.2    7.030175   4821.0   -0.063   4.266   1.335   -0.1124       6.861   1.1287    0.9328   0.8025    0.2805    0.2732    
  1.2    7.042524   4844.0   -0.057   4.268   1.331   -0.1124       6.868   1.155     0.9445   0.8035    0.2748    0.2739    
  1.2    7.0506     4861.0   -0.053   4.27    1.329   -0.1124       6.872   1.1725    0.9596   0.8116    0.2682    0.277     
  1.2    7.062495   4886.0   -0.045   4.272   1.326   -0.1129       6.879   1.1988    0.9731   0.8153    0.2615    0.2781    
  1.2    7.070274   4904.0   -0.04    4.273   1.324   -0.1129       6.883   1.2163    0.9798   0.8157    0.2578    0.278     
  1.2    7.081732   4934.0   -0.031   4.274   1.322   -0.1129       6.89    1.2426    0.9932   0.8204    0.2507    0.279     
  1.2    7.089227   4955.0   -0.024   4.275   1.321   -0.1129       6.894   1.2601    0.9999   0.8214    0.2469    0.2788    
  1.2    7.100264   4986.0   -0.014   4.276   1.32    -0.1129       6.901   1.2864    1.0134   0.8273    0.2394    0.2796    
  1.2    7.111054   5018.0   -0.003   4.276   1.319   -0.1129       6.909   1.3127    1.0265   0.8338    0.2318    0.2803    
  1.2    7.121609   5050.0   0.008    4.276   1.319   -0.1135       6.916   1.339     1.0342   0.8341    0.2266    0.2788    
  1.2    7.131731   5083.0   0.02     4.275   1.32    -0.1135       6.923   1.3648    1.0496   0.8456    0.2174    0.2803    
  1.2    7.141406   5117.0   0.032    4.275   1.321   -0.1135       6.93    1.3901    1.0573   0.8475    0.2119    0.2788    
  1.2    7.150652   5151.0   0.044    4.274   1.323   -0.1135       6.937   1.4147    1.0691   0.8567    0.2039    0.279     
  1.2    7.159483   5185.0   0.057    4.272   1.325   -0.1135       6.944   1.4387    1.0746   0.8568    0.1995    0.2766    
  1.2    7.170631   5230.0   0.074    4.27    1.328   -0.1135       6.954   1.4697    1.09     0.8722    0.1884    0.277     
  1.2    7.181146   5275.0   0.092    4.267   1.332   -0.1135       6.963   1.4997    1.0991   0.8786    0.1808    0.2748    
  1.2    7.191068   5320.0   0.11     4.265   1.337   -0.1135       6.972   1.5287    1.1075   0.8851    0.1736    0.2725    
  1.2    7.200421   5364.0   0.127    4.261   1.342   -0.1135       6.981   1.5565    1.1187   0.8998    0.1639    0.2716    
  1.2    7.209292   5407.0   0.144    4.258   1.347   -0.1135       6.989   1.5835    1.1254   0.9063    0.1572    0.2688    
  1.2    7.219681   5459.0   0.165    4.253   1.354   -0.1135       7.0     1.6157    1.1346   0.9187    0.1479    0.2658    
  1.2    7.229329   5508.0   0.186    4.248   1.362   -0.1135       7.011   1.6468    1.1432   0.9331    0.1386    0.263     
  1.2    7.239987   5563.0   0.21     4.242   1.372   -0.1135       7.023   1.6812    1.1523   0.9508    0.1278    0.2592    
  1.2    7.249709   5614.0   0.232    4.235   1.383   -0.1135       7.035   1.7128    1.1598   0.9677    0.1181    0.2553    
  1.2    7.260024   5670.0   0.257    4.228   1.395   -0.1135       7.048   1.7462    1.1687   0.9958    0.1054    0.2514    
  1.2    7.269422   5722.0   0.28     4.221   1.406   -0.1135       7.061   1.7761    1.1758   1.023     0.09379   0.2474    
  1.2    7.279252   5778.0   0.304    4.214   1.418   -0.1135       7.075   1.8055    1.1811   1.045     0.08358   0.2422    
  1.2    7.289029   5834.0   0.326    4.208   1.426   -0.1135       7.091   1.8312    1.1865   1.076     0.07166   0.2376    
  1.2    7.299952   5898.0   0.348    4.206   1.431   -0.1135       7.111   1.8546    1.1905   1.101     0.06074   0.2324    
  1.2    7.309334   5953.0   0.362    4.208   1.428   -0.1135       7.126   1.8704    1.193    1.117     0.0526    0.2285    
  1.2    7.319947   6011.0   0.371    4.215   1.415   -0.1135       7.142   1.8839    1.1951   1.128     0.04465   0.2252    
  1.2    7.330079   6060.0   0.373    4.227   1.395   -0.1135       7.156   1.8923    1.1964   1.129     0.03887   0.2234    
  1.2    7.339223   6098.0   0.367    4.244   1.369   -0.1135       7.166   1.8953    1.1971   1.122     0.03476   0.2233    
  1.2    7.349023   6126.0   0.353    4.266   1.335   -0.1135       7.174   1.8937    1.1975   1.101     0.0327    0.2248    
  1.2    7.359287   6142.0   0.33     4.293   1.294   -0.1135       7.18    1.8883    1.1976   1.073     0.03183   0.2282    
  1.2    7.370208   6143.0   0.3      4.324   1.249   -0.1135       7.183   1.8812    1.1975   1.036     0.03283   0.2332    
  1.2    7.379247   6135.0   0.273    4.349   1.214   -0.1135       7.184   1.8745    1.1971   1.003     0.03495   0.238     
  1.2    7.390395   6118.0   0.241    4.375   1.177   -0.1135       7.185   1.8676    1.1965   0.9664    0.03829   0.2437    
  1.2    7.402504   6095.0   0.213    4.397   1.148   -0.1135       7.184   1.8612    1.1958   0.9368    0.0419    0.2489    
  1.2    7.412538   6077.0   0.197    4.408   1.133   -0.1135       7.183   1.8571    1.1954   0.9224    0.04402   0.252     
  1.2    7.418982   6068.0   0.19     4.413   1.127   -0.1135       7.182   1.8552    1.1951   0.9159    0.04522   0.2534    
  1.2    7.435548   6053.0   0.181    4.417   1.121   -0.1135       7.18    1.8533    1.1944   0.9039    0.04816   0.2548    
  1.2    7.446058   6049.0   0.181    4.417   1.122   -0.1135       7.179   1.8531    1.1944   0.9055    0.0482    0.255     
  1.2    7.458345   6049.0   0.183    4.414   1.125   -0.1135       7.179   1.854     1.1944   0.9078    0.04819   0.2547    
  1.2    7.472644   6050.0   0.186    4.411   1.129   -0.1135       7.179   1.8551    1.1944   0.9102    0.04816   0.254     
  1.2    7.489203   6052.0   0.19     4.408   1.133   -0.1135       7.179   1.8562    1.1947   0.918     0.04676   0.2536    
  1.2    7.508276   6057.0   0.194    4.406   1.137   -0.1135       7.179   1.8589    1.1947   0.9193    0.04671   0.2527    
  1.2    7.53011    6062.0   0.197    4.404   1.139   -0.1135       7.179   1.8617    1.1947   0.9197    0.04665   0.2519    
  1.2    7.554938   6070.0   0.202    4.402   1.142   -0.1135       7.18    1.867     1.1951   0.9255    0.04515   0.2509    
  1.2    7.582973   6078.0   0.205    4.401   1.143   -0.1135       7.181   1.872     1.1954   0.9292    0.04397   0.2501    
  1.2    7.614388   6090.0   0.21     4.399   1.145   -0.1135       7.183   1.8799    1.1958   0.9361    0.04194   0.249     
  1.2    7.649311   6105.0   0.216    4.397   1.147   -0.1135       7.184   1.8897    1.1962   0.9412    0.0402    0.2475    
  1.2    7.68782    6120.0   0.221    4.396   1.149   -0.1135       7.186   1.9       1.1965   0.9464    0.03836   0.2461    
  1.2    7.729931   6133.0   0.226    4.395   1.15    -0.1135       7.188   1.9092    1.1967   0.9482    0.03726   0.2448    
  1.2    7.775605   6144.0   0.23     4.395   1.151   -0.1135       7.189   1.9178    1.1969   0.9508    0.03615   0.2437    
  1.2    7.824741   6152.0   0.232    4.394   1.151   -0.1135       7.189   1.9239    1.1971   0.9541    0.03502   0.243     
  1.2    7.877193   6159.0   0.235    4.394   1.152   -0.1135       7.19    1.9289    1.1973   0.9583    0.03386   0.2424    
  1.2    7.93277    6164.0   0.236    4.394   1.152   -0.1135       7.191   1.9319    1.1973   0.9572    0.03383   0.242     
  1.2    7.991252   6167.0   0.237    4.394   1.152   -0.1135       7.191   1.934     1.1975   0.9611    0.03295   0.2417    
  1.2    8.052394   6170.0   0.239    4.393   1.153   -0.1135       7.192   1.9361    1.1975   0.9609    0.03293   0.2414    
  1.2    8.115953   6172.0   0.24     4.392   1.154   -0.1135       7.192   1.9383    1.1975   0.961     0.03291   0.2411    
  1.2    8.181669   6174.0   0.241    4.391   1.155   -0.1135       7.193   1.9405    1.1976   0.966     0.032     0.2409    
  1.2    8.249301   6175.0   0.243    4.39    1.157   -0.1135       7.194   1.9425    1.1976   0.9665    0.03199   0.2405    
  1.2    8.318618   6177.0   0.244    4.389   1.158   -0.1135       7.195   1.9445    1.1976   0.9673    0.03198   0.2402    
  1.2    8.380128   6178.0   0.246    4.388   1.16    -0.1135       7.196   1.9467    1.1976   0.9682    0.03197   0.2398    
  1.2    8.433997   6178.0   0.247    4.386   1.162   -0.1135       7.197   1.9489    1.1977   0.9727    0.03134   0.2396    
  1.2    8.481915   6179.0   0.249    4.385   1.164   -0.1135       7.197   1.9511    1.1977   0.9738    0.03134   0.2393    
  1.2    8.525068   6180.0   0.251    4.384   1.165   -0.1135       7.198   1.9531    1.1977   0.9749    0.03133   0.239     
  1.2    8.564318   6180.0   0.252    4.382   1.167   -0.1135       7.199   1.9551    1.1977   0.976     0.03132   0.2387    
  1.2    8.600313   6180.0   0.253    4.381   1.169   -0.1135       7.2     1.9572    1.1977   0.9771    0.03131   0.2384    
  1.2    8.633551   6181.0   0.255    4.38    1.171   -0.1135       7.2     1.959     1.1977   0.9783    0.03131   0.2382    
  1.2    8.664426   6181.0   0.256    4.379   1.172   -0.1135       7.201   1.9612    1.1977   0.9795    0.0313    0.2379    
  1.2    8.693251   6181.0   0.258    4.377   1.174   -0.1135       7.202   1.9634    1.1977   0.9807    0.03129   0.2376    
  1.2    8.720281   6182.0   0.259    4.376   1.176   -0.1135       7.203   1.9655    1.1978   0.9854    0.03066   0.2374    
  1.2    8.745727   6182.0   0.261    4.374   1.178   -0.1135       7.203   1.9678    1.1978   0.9867    0.03065   0.2371    
  1.2    8.769763   6182.0   0.262    4.373   1.18    -0.1135       7.204   1.97      1.1978   0.9879    0.03065   0.2369    
  1.2    8.792539   6182.0   0.263    4.372   1.182   -0.1135       7.205   1.9723    1.1978   0.9891    0.03064   0.2366    
  1.2    8.81418    6183.0   0.265    4.37    1.183   -0.1135       7.205   1.9746    1.1978   0.9904    0.03063   0.2363    
  1.2    8.834794   6183.0   0.266    4.369   1.185   -0.1135       7.206   1.9769    1.1978   0.9916    0.03063   0.2361    
  1.2    8.854473   6183.0   0.268    4.368   1.187   -0.1135       7.207   1.9793    1.1978   0.9928    0.03062   0.2358    
  1.2    8.873299   6184.0   0.269    4.366   1.189   -0.1135       7.207   1.9817    1.1978   0.994     0.03061   0.2355    
  1.2    8.891343   6184.0   0.271    4.365   1.191   -0.1135       7.208   1.9841    1.1978   0.9952    0.03061   0.2352    
  1.2    8.908667   6184.0   0.272    4.364   1.193   -0.1135       7.209   1.9865    1.1979   1.0       0.02996   0.235     
  1.2    8.925327   6185.0   0.274    4.362   1.195   -0.1135       7.21    1.989     1.1979   1.001     0.02995   0.2347    
  1.2    8.94137    6185.0   0.275    4.361   1.197   -0.1135       7.21    1.9916    1.1979   1.003     0.02994   0.2345    
  1.2    8.956842   6186.0   0.277    4.359   1.198   -0.1135       7.211   1.9941    1.1979   1.004     0.02993   0.2342    
  1.2    8.971782   6186.0   0.278    4.358   1.2     -0.1135       7.212   1.9967    1.1979   1.005     0.02993   0.2339    
  1.2    8.986225   6186.0   0.28     4.357   1.202   -0.1135       7.213   1.9993    1.1979   1.006     0.02992   0.2336    
  1.2    9.000204   6187.0   0.281    4.355   1.204   -0.1135       7.213   2.002     1.1979   1.008     0.02991   0.2333    
