# Mass   time       Teff     L/Ls    g       R/Rs    Log(Li/Li0)   logTc   logROc    Mrad     Rrad     k2conv     k2rad     
  1.3    9.375245   6363.0   0.541   4.179   1.536   -0.0555       7.304   2.1589    1.2997   1.359    0.01081    0.2009    
  1.3    9.381007   6355.0   0.542   4.176   1.541   -0.0555       7.306   2.1617    1.2997   1.362    0.01114    0.2009    
  1.3    9.386692   6346.0   0.543   4.173   1.547   -0.0555       7.307   2.1653    1.2997   1.365    0.01145    0.201     
  1.3    9.392305   6338.0   0.543   4.169   1.552   -0.0555       7.309   2.1692    1.2997   1.369    0.01176    0.2011    
  1.3    9.397846   6331.0   0.545   4.166   1.559   -0.0555       7.308   2.1587    1.2997   1.372    0.01205    0.2009    
  1.3    9.402411   6325.0   0.547   4.163   1.565   -0.0555       7.31    2.1641    1.2996   1.375    0.01233    0.2009    
  1.3    9.407826   6318.0   0.548   4.16    1.57    -0.0555       7.311   2.1679    1.2996   1.378    0.01261    0.2008    
  1.3    9.413172   6309.0   0.549   4.156   1.576   -0.0555       7.313   2.1721    1.2996   1.381    0.01302    0.2009    
  1.3    9.418455   6300.0   0.549   4.153   1.582   -0.0555       7.314   2.1762    1.2996   1.385    0.01341    0.2011    
  1.3    9.423582   6289.0   0.55    4.15    1.588   -0.0555       7.316   2.1802    1.2995   1.382    0.01438    0.2013    
  1.3    9.427807   6279.0   0.551   4.146   1.595   -0.0555       7.317   2.1841    1.2995   1.385    0.01485    0.2014    
  1.3    9.431788   6279.0   0.554   4.143   1.601   -0.0555       7.312   2.1578    1.2995   1.395    0.0144     0.2009    
  1.3    9.435078   6278.0   0.557   4.14    1.607   -0.0555       7.314   2.1647    1.2995   1.394    0.01484    0.2004    
  1.3    9.438993   6274.0   0.558   4.137   1.611   -0.0555       7.316   2.1687    1.2995   1.399    0.01485    0.2004    
  1.3    9.443645   6267.0   0.559   4.135   1.616   -0.0555       7.317   2.1721    1.2994   1.4      0.0153     0.2005    
  1.3    9.448054   6257.0   0.559   4.132   1.622   -0.0555       7.319   2.1752    1.2994   1.404    0.01572    0.2006    
  1.3    9.452145   6248.0   0.56    4.128   1.628   -0.0555       7.32    2.1784    1.2994   1.407    0.01613    0.2009    
  1.3    9.455948   6238.0   0.56    4.125   1.634   -0.0555       7.321   2.1815    1.2993   1.407    0.01689    0.201     
  1.3    9.459494   6230.0   0.561   4.122   1.639   -0.0555       7.322   2.1845    1.2993   1.411    0.01727    0.2013    
  1.3    9.46281    6221.0   0.561   4.119   1.644   -0.0555       7.324   2.1874    1.2992   1.412    0.01781    0.2015    
  1.3    9.465919   6213.0   0.562   4.117   1.649   -0.0555       7.325   2.1903    1.2992   1.414    0.01834    0.2017    
  1.3    9.468845   6205.0   0.562   4.114   1.654   -0.0555       7.326   2.1931    1.2991   1.414    0.019      0.2019    
  1.3    9.471601   6198.0   0.562   4.112   1.659   -0.0555       7.327   2.1958    1.2991   1.414    0.01965    0.2021    
  1.3    9.474206   6191.0   0.563   4.11    1.663   -0.0555       7.328   2.1983    1.299    1.414    0.02026    0.2022    
  1.3    9.476666   6183.0   0.563   4.107   1.667   -0.0555       7.329   2.2009    1.2989   1.414    0.02086    0.2024    
  1.3    9.478995   6177.0   0.563   4.105   1.671   -0.0555       7.33    2.2035    1.2989   1.417    0.02115    0.2026    
  1.3    9.481202   6170.0   0.563   4.103   1.675   -0.0555       7.33    2.2061    1.2988   1.415    0.02193    0.2028    
  1.3    9.483298   6164.0   0.563   4.101   1.679   -0.0555       7.331   2.2087    1.2988   1.42     0.02196    0.203     
  1.3    9.485291   6158.0   0.564   4.1     1.682   -0.0555       7.332   2.2112    1.2988   1.42     0.02247    0.2032    
  1.3    9.487199   6153.0   0.564   4.098   1.686   -0.0555       7.333   2.2132    1.2987   1.42     0.02297    0.2033    
  1.3    9.489023   6148.0   0.564   4.096   1.689   -0.0555       7.334   2.2156    1.2986   1.421    0.02345    0.2034    
  1.3    9.490766   6143.0   0.564   4.095   1.692   -0.0555       7.335   2.2179    1.2986   1.425    0.02347    0.2036    
  1.3    9.492433   6138.0   0.564   4.093   1.695   -0.0555       7.335   2.2202    1.2985   1.423    0.02417    0.2037    
  1.3    9.494029   6134.0   0.565   4.092   1.698   -0.0555       7.336   2.2224    1.2985   1.42     0.02484    0.2038    
  1.3    9.49556    6129.0   0.565   4.09    1.701   -0.0555       7.337   2.2246    1.2985   1.424    0.02487    0.204     
  1.3    9.497028   6125.0   0.565   4.089   1.704   -0.0555       7.338   2.2268    1.2983   1.42     0.02572    0.204     
  1.3    9.498437   6121.0   0.565   4.087   1.706   -0.0555       7.338   2.229     1.2983   1.424    0.02574    0.2042    
  1.3    9.499792   6117.0   0.565   4.086   1.709   -0.0555       7.339   2.231     1.2983   1.427    0.02576    0.2043    
  1.3    9.501094   6114.0   0.565   4.085   1.711   -0.0555       7.34    2.233     1.2982   1.423    0.02659    0.2044    
  1.3    9.502347   6110.0   0.566   4.084   1.713   -0.0555       7.34    2.2351    1.2982   1.426    0.0266     0.2045    
  1.3    9.503552   6107.0   0.566   4.083   1.716   -0.0555       7.341   2.2371    1.2982   1.43     0.02662    0.2046    
  1.3    9.504715   6104.0   0.566   4.082   1.718   -0.0555       7.342   2.2391    1.2981   1.425    0.02741    0.2046    
  1.3    9.505836   6100.0   0.566   4.081   1.72    -0.0555       7.342   2.2405    1.2981   1.428    0.02744    0.2049    
  1.3    9.506917   6096.0   0.566   4.08    1.722   -0.0555       7.343   2.2426    1.298    1.424    0.0282     0.2049    
  1.3    9.507958   6094.0   0.566   4.078   1.724   -0.0555       7.343   2.2447    1.298    1.427    0.02822    0.2049    
  1.3    9.508963   6091.0   0.567   4.077   1.726   -0.0555       7.344   2.2468    1.298    1.43     0.02823    0.205     
  1.3    9.509933   6089.0   0.567   4.077   1.728   -0.0555       7.345   2.249     1.298    1.432    0.02824    0.205     
  1.3    9.510871   6087.0   0.567   4.076   1.73    -0.0555       7.346   2.2511    1.2979   1.428    0.02891    0.205     
  1.3    9.511775   6085.0   0.568   4.075   1.731   -0.0555       7.346   2.2531    1.2979   1.43     0.02892    0.205     
  1.3    9.51265    6082.0   0.568   4.074   1.733   -0.0555       7.347   2.2546    1.2979   1.433    0.02894    0.2052    
  1.3    9.513496   6080.0   0.568   4.073   1.735   -0.0555       7.347   2.2564    1.2979   1.435    0.02895    0.2052    
  1.3    9.514314   6078.0   0.568   4.072   1.736   -0.0555       7.348   2.2585    1.2978   1.431    0.0296     0.2051    
  1.3    9.515107   6077.0   0.569   4.071   1.738   -0.0555       7.349   2.2605    1.2978   1.433    0.02961    0.2052    
  1.3    9.515873   6075.0   0.569   4.071   1.739   -0.0555       7.349   2.262     1.2978   1.435    0.02962    0.2052    
  1.3    9.516616   6073.0   0.569   4.07    1.741   -0.0555       7.35    2.2639    1.2978   1.436    0.02963    0.2053    
  1.3    9.517334   6072.0   0.569   4.069   1.742   -0.0555       7.35    2.266     1.2978   1.438    0.02964    0.2052    
  1.3    9.518032   6070.0   0.569   4.069   1.744   -0.0555       7.351   2.2675    1.2977   1.434    0.03027    0.2052    
  1.3    9.518707   6069.0   0.57    4.068   1.745   -0.0555       7.351   2.2695    1.2977   1.435    0.03028    0.2052    
  1.3    9.519363   6068.0   0.57    4.067   1.746   -0.0555       7.352   2.271     1.2977   1.437    0.03029    0.2052    
  1.3    9.52       6067.0   0.57    4.067   1.748   -0.0555       7.353   2.2729    1.2977   1.438    0.03029    0.2052    
  1.3    9.520616   6066.0   0.571   4.066   1.749   -0.0555       7.353   2.2746    1.2977   1.44     0.0303     0.2052    
  1.3    9.521215   6065.0   0.571   4.065   1.75    -0.0555       7.354   2.2765    1.2977   1.441    0.0303     0.2052    
  1.3    9.521796   6064.0   0.571   4.065   1.751   -0.0555       7.354   2.2782    1.2977   1.442    0.0303     0.2052    
  1.3    9.522358   6063.0   0.572   4.064   1.752   -0.0555       7.355   2.2798    1.2975   1.438    0.03092    0.2051    
  1.3    9.522902   6062.0   0.572   4.064   1.754   -0.0555       7.356   2.282     1.2975   1.439    0.03092    0.2051    
  1.3    9.523426   6062.0   0.573   4.063   1.755   -0.0555       7.356   2.2842    1.2975   1.44     0.03092    0.205     
  1.3    9.523936   6061.0   0.573   4.062   1.756   -0.0555       7.357   2.2864    1.2975   1.441    0.03092    0.2049    
  1.3    9.524429   6061.0   0.574   4.062   1.757   -0.0555       7.357   2.2885    1.2975   1.442    0.03092    0.2048    
  1.3    9.524906   6061.0   0.574   4.061   1.758   -0.0555       7.358   2.2906    1.2975   1.442    0.03092    0.2047    
  1.3    9.525367   6061.0   0.575   4.061   1.759   -0.0555       7.359   2.2927    1.2975   1.443    0.03092    0.2047    
  1.3    9.525815   6061.0   0.575   4.06    1.76    -0.0555       7.359   2.2949    1.2975   1.444    0.03091    0.2046    
  1.3    9.52625    6061.0   0.576   4.06    1.761   -0.0555       7.36    2.2969    1.2977   1.45     0.0303     0.2046    
  1.3    9.52667    6061.0   0.576   4.059   1.762   -0.0555       7.361   2.299     1.2977   1.451    0.03029    0.2045    
  1.3    9.527078   6062.0   0.577   4.059   1.763   -0.0555       7.361   2.3009    1.2977   1.451    0.03029    0.2044    
  1.3    9.527473   6062.0   0.577   4.059   1.764   -0.0555       7.362   2.3029    1.2977   1.452    0.03029    0.2043    
  1.3    9.527857   6062.0   0.578   4.058   1.765   -0.0555       7.363   2.3049    1.2977   1.452    0.03028    0.2042    
  1.3    9.528229   6062.0   0.578   4.058   1.766   -0.0555       7.363   2.3068    1.2977   1.452    0.03028    0.2041    
  1.3    9.528589   6063.0   0.579   4.057   1.766   -0.0555       7.364   2.3088    1.2977   1.453    0.03027    0.204     
  1.3    9.52894    6063.0   0.579   4.057   1.767   -0.0555       7.364   2.3107    1.2977   1.453    0.03027    0.2038    
  1.3    9.529279   6064.0   0.58    4.056   1.768   -0.0555       7.365   2.3127    1.2977   1.453    0.03026    0.2037    
  1.3    9.529609   6064.0   0.58    4.056   1.769   -0.0555       7.366   2.3146    1.2977   1.453    0.03026    0.2036    
  1.3    9.529929   6065.0   0.581   4.056   1.77    -0.0555       7.366   2.3165    1.2977   1.454    0.03025    0.2035    
  1.3    9.530241   6065.0   0.581   4.055   1.77    -0.0555       7.367   2.3184    1.2978   1.46     0.02961    0.2034    
  1.3    9.530543   6066.0   0.582   4.055   1.771   -0.0555       7.367   2.3203    1.2978   1.46     0.02961    0.2033    
  1.3    9.530836   6067.0   0.583   4.055   1.772   -0.0555       7.368   2.3222    1.2978   1.46     0.0296     0.2032    
  1.3    9.531121   6068.0   0.583   4.054   1.773   -0.0555       7.369   2.3241    1.2978   1.46     0.02959    0.203     
  1.3    9.531398   6068.0   0.584   4.054   1.773   -0.0555       7.369   2.326     1.2978   1.46     0.02959    0.2029    
  1.3    9.531667   6069.0   0.584   4.054   1.774   -0.0555       7.37    2.3277    1.2978   1.46     0.02958    0.2028    
  1.3    9.531928   6070.0   0.585   4.053   1.775   -0.0555       7.37    2.3295    1.2978   1.46     0.02957    0.2026    
  1.3    9.532183   6071.0   0.585   4.053   1.775   -0.0555       7.371   2.3313    1.2979   1.466    0.02892    0.2026    
  1.3    9.532431   6072.0   0.586   4.053   1.776   -0.0555       7.371   2.3332    1.2979   1.466    0.02891    0.2024    
  1.3    9.532672   6073.0   0.587   4.052   1.777   -0.0555       7.372   2.3351    1.2979   1.466    0.0289     0.2023    
  1.3    9.532905   6074.0   0.587   4.052   1.777   -0.0555       7.372   2.3369    1.2979   1.466    0.02889    0.2021    
  1.3    9.533132   6075.0   0.588   4.052   1.778   -0.0555       7.373   2.3387    1.2979   1.466    0.02888    0.2019    
  1.3    9.533354   6076.0   0.589   4.051   1.779   -0.0555       7.373   2.3406    1.2979   1.466    0.02887    0.2018    
  1.3    9.53357    6077.0   0.589   4.051   1.779   -0.0555       7.374   2.3424    1.298    1.472    0.0282     0.2017    
  1.3    9.533778   6079.0   0.59    4.051   1.78    -0.0555       7.375   2.3443    1.298    1.472    0.02819    0.2015    
  1.3    9.533983   6080.0   0.59    4.05    1.781   -0.0555       7.375   2.3461    1.298    1.471    0.02818    0.2013    
  1.3    9.534181   6082.0   0.592   4.05    1.782   -0.0555       7.376   2.3487    1.298    1.471    0.02816    0.2011    
  1.3    9.534375   6083.0   0.592   4.049   1.782   -0.0555       7.377   2.3508    1.2981   1.478    0.0274     0.2009    
  1.3    9.534563   6085.0   0.593   4.049   1.783   -0.0555       7.377   2.3526    1.2981   1.477    0.02739    0.2007    
  1.3    9.534747   6087.0   0.594   4.049   1.783   -0.0555       7.378   2.3544    1.2981   1.477    0.02738    0.2006    
  1.3    9.534924   6088.0   0.594   4.049   1.784   -0.0555       7.378   2.3562    1.2981   1.476    0.02737    0.2004    
  1.3    9.535098   6089.0   0.595   4.049   1.784   -0.0555       7.379   2.3579    1.2981   1.476    0.02736    0.2002    
  1.3    9.535268   6091.0   0.596   4.048   1.785   -0.0555       7.379   2.3597    1.2982   1.483    0.02657    0.2001    
  1.3    9.535432   6092.0   0.596   4.048   1.785   -0.0555       7.38    2.3615    1.2982   1.483    0.02656    0.1999    
  1.3    9.535592   6094.0   0.597   4.048   1.786   -0.0555       7.38    2.3633    1.2982   1.482    0.02655    0.1998    
  1.3    9.535748   6095.0   0.598   4.048   1.786   -0.0555       7.381   2.3651    1.2982   1.482    0.02654    0.1996    
  1.3    9.5359     6097.0   0.598   4.047   1.787   -0.0555       7.381   2.3668    1.2982   1.481    0.02653    0.1994    
  1.3    9.536048   6098.0   0.599   4.047   1.787   -0.0555       7.382   2.3686    1.2982   1.481    0.02652    0.1992    
  1.3    9.536192   6100.0   0.6     4.047   1.788   -0.0555       7.382   2.3704    1.2983   1.489    0.0257     0.1991    
  1.3    9.536334   6101.0   0.6     4.047   1.788   -0.0555       7.383   2.3722    1.2983   1.488    0.02569    0.1989    
  1.3    9.53647    6103.0   0.601   4.046   1.789   -0.0555       7.383   2.3739    1.2983   1.488    0.02568    0.1987    
  1.3    9.536604   6104.0   0.602   4.046   1.789   -0.0555       7.384   2.3757    1.2983   1.487    0.02567    0.1985    
  1.3    9.536734   6106.0   0.602   4.046   1.79    -0.0555       7.385   2.3775    1.2983   1.486    0.02566    0.1983    
  1.3    9.536861   6108.0   0.603   4.046   1.79    -0.0555       7.385   2.3792    1.2985   1.495    0.02481    0.1982    
  1.3    9.536984   6109.0   0.604   4.045   1.791   -0.0555       7.386   2.3813    1.2985   1.494    0.0248     0.198     
  1.3    9.537103   6111.0   0.605   4.045   1.792   -0.0555       7.386   2.3834    1.2985   1.494    0.02479    0.1978    
  1.3    9.537219   6113.0   0.606   4.045   1.792   -0.0555       7.387   2.3855    1.2985   1.493    0.02478    0.1975    
  1.3    9.537333   6115.0   0.607   4.044   1.793   -0.0555       7.387   2.3877    1.2985   1.499    0.02411    0.1973    
  1.3    9.537443   6117.0   0.607   4.044   1.794   -0.0555       7.388   2.3898    1.2985   1.498    0.0241     0.1971    
  1.3    9.537548   6119.0   0.608   4.044   1.794   -0.0555       7.388   2.3919    1.2985   1.498    0.02408    0.1968    
  1.3    9.537653   6121.0   0.609   4.043   1.795   -0.0555       7.389   2.394     1.2986   1.504    0.0234     0.1967    
  1.3    9.537754   6123.0   0.61    4.043   1.795   -0.0555       7.389   2.3961    1.2986   1.503    0.02338    0.1964    
  1.3    9.537852   6125.0   0.611   4.043   1.796   -0.0555       7.39    2.3982    1.2987   1.508    0.02291    0.1962    
  1.3    9.537947   6128.0   0.612   4.043   1.797   -0.0555       7.391   2.4004    1.2987   1.507    0.0229     0.196     
  1.3    9.538982   6157.0   0.623   4.039   1.804   -0.0555       7.398   2.4292    1.299    1.525    0.02019    0.193     
