# Mass   time       Teff     L/Ls     g       R/Rs    Log(Li/Li0)   logTc   logROc    Mrad     Rrad     k2conv    k2rad     
  1.0    9.545388   5679.0   -0.047   4.456   0.979   -0.5143       7.169   2.0924    0.9798   0.718    0.09427   0.2587    
  1.0    9.54929    5680.0   -0.046   4.455   0.98    -0.5143       7.17    2.0945    0.9798   0.7184   0.09425   0.2585    
  1.0    9.553158   5681.0   -0.045   4.454   0.981   -0.5143       7.17    2.0966    0.9798   0.7187   0.09423   0.2583    
  1.0    9.556992   5683.0   -0.044   4.453   0.982   -0.5143       7.171   2.0988    0.9798   0.7191   0.0942    0.2581    
  1.0    9.560792   5684.0   -0.043   4.452   0.983   -0.5143       7.171   2.1009    0.9798   0.7195   0.09418   0.2578    
  1.0    9.564558   5685.0   -0.042   4.452   0.984   -0.5143       7.172   2.1031    0.9798   0.7198   0.09416   0.2576    
  1.0    9.568293   5686.0   -0.04    4.451   0.985   -0.5143       7.172   2.1053    0.9798   0.7202   0.09414   0.2574    
  1.0    9.571996   5687.0   -0.039   4.45    0.986   -0.5143       7.173   2.1074    0.9798   0.7206   0.09412   0.2571    
  1.0    9.575668   5688.0   -0.038   4.449   0.987   -0.5143       7.173   2.1096    0.9798   0.721    0.09409   0.2569    
  1.0    9.579309   5689.0   -0.037   4.449   0.987   -0.5143       7.174   2.1119    0.9798   0.7214   0.09408   0.2567    
  1.0    9.582919   5690.0   -0.036   4.448   0.988   -0.5143       7.174   2.1141    0.9798   0.7218   0.09405   0.2564    
  1.0    9.5865     5691.0   -0.035   4.447   0.989   -0.5143       7.175   2.1164    0.9798   0.7222   0.09403   0.2562    
  1.0    9.590051   5692.0   -0.034   4.446   0.99    -0.5143       7.175   2.1186    0.9798   0.7226   0.09401   0.256     
  1.0    9.593574   5694.0   -0.032   4.445   0.991   -0.5143       7.176   2.1209    0.9798   0.723    0.09399   0.2557    
  1.0    9.597069   5695.0   -0.031   4.445   0.992   -0.5143       7.176   2.1231    0.9798   0.7234   0.09397   0.2555    
  1.0    9.600535   5696.0   -0.03    4.444   0.993   -0.5143       7.177   2.1254    0.9808   0.7296   0.09199   0.256     
  1.0    9.603973   5697.0   -0.029   4.443   0.994   -0.5143       7.177   2.1277    0.9808   0.73     0.09197   0.2557    
  1.0    9.607385   5698.0   -0.028   4.442   0.995   -0.5143       7.178   2.13      0.9808   0.7304   0.09194   0.2555    
  1.0    9.610771   5699.0   -0.027   4.441   0.996   -0.5143       7.178   2.1323    0.9808   0.7308   0.09192   0.2552    
  1.0    9.61413    5700.0   -0.025   4.44    0.997   -0.5143       7.179   2.1347    0.9808   0.7312   0.0919    0.255     
  1.0    9.617464   5701.0   -0.024   4.44    0.998   -0.5143       7.179   2.1371    0.9808   0.7317   0.09188   0.2548    
  1.0    9.620771   5702.0   -0.023   4.439   0.999   -0.5143       7.18    2.1395    0.9808   0.7321   0.09186   0.2545    
  1.0    9.624054   5703.0   -0.022   4.438   1.0     -0.5143       7.18    2.1419    0.9808   0.7325   0.09184   0.2543    
  1.0    9.627313   5705.0   -0.021   4.437   1.001   -0.5143       7.181   2.1443    0.9808   0.733    0.09181   0.254     
  1.0    9.630547   5706.0   -0.02    4.436   1.002   -0.5143       7.181   2.1467    0.9808   0.7334   0.09179   0.2538    
  1.0    9.633757   5707.0   -0.018   4.435   1.003   -0.5143       7.182   2.1491    0.9808   0.7339   0.09177   0.2535    
  1.0    9.636943   5708.0   -0.017   4.434   1.004   -0.5143       7.183   2.1515    0.9808   0.7343   0.09175   0.2533    
  1.0    9.640107   5709.0   -0.016   4.434   1.005   -0.5143       7.183   2.154     0.9808   0.7347   0.09172   0.253     
  1.0    9.643247   5710.0   -0.015   4.433   1.006   -0.5143       7.184   2.1564    0.9808   0.7352   0.0917    0.2528    
  1.0    9.646365   5711.0   -0.014   4.432   1.007   -0.5143       7.184   2.1589    0.9808   0.7356   0.09168   0.2525    
  1.0    9.649461   5712.0   -0.012   4.431   1.008   -0.5143       7.185   2.1615    0.9808   0.7361   0.09166   0.2523    
  1.0    9.652534   5713.0   -0.011   4.43    1.009   -0.5143       7.185   2.164     0.9808   0.7366   0.09163   0.252     
  1.0    9.655587   5714.0   -0.01    4.429   1.01    -0.5143       7.186   2.1665    0.9817   0.7421   0.08997   0.2524    
  1.0    9.658618   5715.0   -0.009   4.428   1.011   -0.5143       7.186   2.1691    0.9817   0.7425   0.08995   0.2521    
  1.0    9.661628   5717.0   -0.007   4.427   1.012   -0.5143       7.187   2.1717    0.9817   0.743    0.08993   0.2519    
  1.0    9.664618   5718.0   -0.006   4.426   1.013   -0.5143       7.188   2.1742    0.9817   0.7435   0.0899    0.2516    
  1.0    9.667586   5719.0   -0.005   4.425   1.014   -0.5143       7.188   2.1768    0.9817   0.7439   0.08988   0.2514    
  1.0    9.670534   5720.0   -0.004   4.424   1.015   -0.5143       7.189   2.1794    0.9817   0.7444   0.08986   0.2511    
  1.0    9.673463   5721.0   -0.002   4.424   1.016   -0.5143       7.189   2.1821    0.9817   0.7449   0.08983   0.2508    
  1.0    9.676373   5722.0   -0.001   4.423   1.017   -0.5143       7.19    2.1847    0.9817   0.7454   0.08981   0.2506    
  1.0    9.679263   5723.0   0.0      4.422   1.018   -0.5143       7.19    2.1875    0.9817   0.7459   0.08979   0.2503    
  1.0    9.682133   5724.0   0.001    4.421   1.02    -0.5143       7.191   2.1902    0.9817   0.7464   0.08976   0.25      
  1.0    9.684984   5725.0   0.003    4.42    1.021   -0.5143       7.191   2.1929    0.9817   0.7469   0.08974   0.2498    
  1.0    9.687818   5726.0   0.004    4.419   1.022   -0.5143       7.192   2.1956    0.9817   0.7474   0.08972   0.2495    
  1.0    9.690633   5727.0   0.005    4.418   1.023   -0.5143       7.193   2.1984    0.9817   0.748    0.08969   0.2493    
  1.0    9.69343    5728.0   0.007    4.417   1.024   -0.5143       7.193   2.2011    0.9817   0.7485   0.08967   0.249     
  1.0    9.696209   5730.0   0.008    4.416   1.025   -0.5143       7.194   2.2039    0.9817   0.749    0.08965   0.2487    
  1.0    9.698969   5731.0   0.009    4.415   1.026   -0.5143       7.194   2.2067    0.9817   0.7495   0.08962   0.2484    
  1.0    9.701713   5732.0   0.011    4.414   1.028   -0.5143       7.195   2.2095    0.9825   0.7554   0.08792   0.2488    
  1.0    9.70444    5733.0   0.012    4.413   1.029   -0.5143       7.196   2.2124    0.9825   0.7559   0.0879    0.2485    
  1.0    9.707149   5734.0   0.013    4.412   1.03    -0.5143       7.196   2.2153    0.9825   0.7565   0.08787   0.2482    
  1.0    9.709842   5735.0   0.015    4.411   1.031   -0.5143       7.197   2.2182    0.9825   0.757    0.08785   0.248     
  1.0    9.712518   5736.0   0.016    4.41    1.032   -0.5143       7.197   2.2212    0.9825   0.7576   0.08783   0.2477    
  1.0    9.715177   5737.0   0.017    4.409   1.034   -0.5143       7.198   2.2241    0.9825   0.7581   0.0878    0.2474    
  1.0    9.717821   5738.0   0.019    4.408   1.035   -0.5143       7.199   2.2271    0.9825   0.7587   0.08778   0.2471    
  1.0    9.720449   5739.0   0.02     4.407   1.036   -0.5143       7.199   2.23      0.9825   0.7593   0.08775   0.2468    
  1.0    9.723061   5740.0   0.021    4.406   1.037   -0.5143       7.2     2.233     0.9825   0.7598   0.08773   0.2466    
  1.0    9.725656   5741.0   0.023    4.405   1.039   -0.5143       7.2     2.2361    0.9825   0.7604   0.0877    0.2463    
  1.0    9.728237   5742.0   0.024    4.404   1.04    -0.5143       7.201   2.2391    0.9825   0.761    0.08768   0.246     
  1.0    9.730802   5743.0   0.026    4.402   1.041   -0.5143       7.202   2.2423    0.9825   0.7616   0.08765   0.2457    
  1.0    9.733353   5744.0   0.027    4.401   1.043   -0.5143       7.202   2.2454    0.9825   0.7622   0.08763   0.2454    
  1.0    9.735889   5745.0   0.028    4.4     1.044   -0.5143       7.203   2.2486    0.9825   0.7628   0.0876    0.2451    
  1.0    9.73841    5746.0   0.03     4.399   1.045   -0.5143       7.204   2.2517    0.9825   0.7634   0.08758   0.2449    
  1.0    9.740915   5748.0   0.031    4.398   1.047   -0.5143       7.204   2.2549    0.9825   0.764    0.08755   0.2446    
  1.0    9.743407   5749.0   0.033    4.397   1.048   -0.5143       7.205   2.2581    0.9833   0.7703   0.08581   0.2449    
  1.0    9.745885   5750.0   0.034    4.396   1.049   -0.5143       7.205   2.2614    0.9833   0.771    0.08579   0.2446    
  1.0    9.748349   5751.0   0.036    4.395   1.051   -0.5143       7.206   2.2646    0.9833   0.7716   0.08576   0.2443    
  1.0    9.750798   5752.0   0.037    4.394   1.052   -0.5143       7.207   2.2679    0.9833   0.7722   0.08574   0.244     
  1.0    9.753234   5753.0   0.038    4.392   1.053   -0.5143       7.207   2.2713    0.9833   0.7729   0.08571   0.2437    
  1.0    9.755656   5754.0   0.04     4.391   1.055   -0.5143       7.208   2.2746    0.9833   0.7735   0.08568   0.2434    
  1.0    9.758065   5755.0   0.041    4.39    1.056   -0.5143       7.209   2.278     0.9833   0.7742   0.08566   0.2431    
  1.0    9.760461   5756.0   0.043    4.389   1.058   -0.5143       7.209   2.2814    0.9833   0.7749   0.08563   0.2428    
  1.0    9.762844   5757.0   0.044    4.388   1.059   -0.5143       7.21    2.2848    0.9833   0.7755   0.08561   0.2425    
  1.0    9.765212   5758.0   0.046    4.387   1.06    -0.5143       7.211   2.2883    0.9833   0.7762   0.08558   0.2422    
  1.0    9.767569   5759.0   0.047    4.385   1.062   -0.5143       7.211   2.2917    0.9833   0.7769   0.08556   0.2419    
  1.0    9.769913   5760.0   0.049    4.384   1.063   -0.5143       7.212   2.2951    0.9833   0.7776   0.08553   0.2416    
  1.0    9.772245   5761.0   0.05     4.383   1.065   -0.5143       7.213   2.2986    0.9833   0.7783   0.0855    0.2413    
  1.0    9.774564   5762.0   0.052    4.382   1.066   -0.5143       7.214   2.3021    0.9833   0.779    0.08548   0.241     
  1.0    9.77687    5763.0   0.053    4.38    1.068   -0.5143       7.214   2.3056    0.9833   0.7797   0.08545   0.2407    
  1.0    9.779164   5764.0   0.055    4.379   1.069   -0.5143       7.215   2.3091    0.9833   0.7805   0.08543   0.2403    
  1.0    9.781447   5765.0   0.056    4.378   1.071   -0.5143       7.216   2.3126    0.9842   0.7879   0.08349   0.2407    
  1.0    9.783717   5766.0   0.058    4.377   1.073   -0.5143       7.217   2.3161    0.9842   0.7886   0.08347   0.2404    
  1.0    9.785976   5766.0   0.059    4.375   1.074   -0.5143       7.218   2.3196    0.9842   0.7893   0.08344   0.2401    
  1.0    9.788222   5767.0   0.061    4.374   1.076   -0.5143       7.218   2.3231    0.9842   0.7901   0.08342   0.2398    
  1.0    9.790458   5768.0   0.063    4.373   1.077   -0.5143       7.219   2.3266    0.9842   0.7908   0.08339   0.2395    
  1.0    9.792682   5769.0   0.064    4.372   1.079   -0.5143       7.22    2.3302    0.9842   0.7917   0.08337   0.2392    
  1.0    9.794894   5770.0   0.066    4.37    1.08    -0.5143       7.221   2.3338    0.9842   0.7925   0.08334   0.2389    
  1.0    9.797096   5771.0   0.067    4.369   1.082   -0.5143       7.222   2.3373    0.9842   0.7933   0.08332   0.2386    
  1.0    9.799286   5772.0   0.069    4.368   1.084   -0.5143       7.223   2.3409    0.9842   0.7941   0.08329   0.2383    
  1.0    9.801465   5772.0   0.07     4.367   1.085   -0.5143       7.224   2.3444    0.9842   0.7949   0.08327   0.238     
  1.0    9.803633   5773.0   0.072    4.365   1.087   -0.5143       7.225   2.3479    0.9842   0.7957   0.08325   0.2377    
  1.0    9.805791   5774.0   0.073    4.364   1.088   -0.5143       7.226   2.3514    0.9842   0.7965   0.08322   0.2374    
  1.0    9.807938   5775.0   0.075    4.363   1.09    -0.5143       7.227   2.3549    0.9842   0.7974   0.0832    0.2371    
  1.0    9.810075   5775.0   0.076    4.361   1.092   -0.5143       7.228   2.3584    0.9842   0.7983   0.08318   0.2368    
  1.0    9.8122     5776.0   0.078    4.36    1.093   -0.5143       7.229   2.3618    0.9842   0.7992   0.08316   0.2365    
  1.0    9.814316   5777.0   0.079    4.359   1.095   -0.5143       7.23    2.3653    0.9842   0.8001   0.08314   0.2362    
  1.0    9.816421   5777.0   0.081    4.357   1.097   -0.5143       7.231   2.3688    0.9842   0.801    0.08311   0.2359    
  1.0    9.818516   5778.0   0.082    4.356   1.098   -0.5143       7.232   2.3723    0.9842   0.8019   0.08309   0.2356    
  1.0    9.820601   5778.0   0.084    4.355   1.1     -0.5143       7.233   2.3757    0.9842   0.8028   0.08307   0.2354    
  1.0    9.822676   5779.0   0.085    4.353   1.102   -0.5143       7.234   2.3792    0.9842   0.8037   0.08306   0.2351    
  1.0    9.824741   5779.0   0.087    4.352   1.104   -0.5143       7.235   2.3829    0.9851   0.8119   0.08107   0.2355    
  1.0    9.830879   5780.0   0.091    4.348   1.109   -0.5143       7.238   2.3942    0.9851   0.8149   0.08102   0.2346    
  1.0    9.840919   5782.0   0.099    4.341   1.118   -0.5143       7.242   2.4136    0.9851   0.8201   0.08093   0.2333    
  1.0    9.850733   5784.0   0.107    4.333   1.127   -0.5143       7.248   2.4336    0.9851   0.8257   0.08084   0.2319    
  1.0    9.860329   5784.0   0.114    4.326   1.137   -0.5143       7.254   2.4529    0.9851   0.8316   0.08077   0.2306    
  1.0    9.869718   5784.0   0.122    4.319   1.147   -0.5143       7.262   2.4709    0.9851   0.8377   0.08072   0.2294    
  1.0    9.880723   5781.0   0.129    4.31    1.158   -0.5143       7.274   2.4902    0.9851   0.8457   0.0807    0.2283    
  1.0    9.889686   5777.0   0.135    4.303   1.168   -0.5143       7.283   2.5078    0.9851   0.8529   0.08071   0.2276    
  1.0    9.900203   5773.0   0.144    4.293   1.181   -0.5143       7.287   2.5417    0.9842   0.855    0.08265   0.2258    
  1.0    9.91047    5770.0   0.155    4.281   1.197   -0.5143       7.286   2.5824    0.9842   0.8657   0.0826    0.2242    
  1.0    9.920501   5767.0   0.166    4.269   1.214   -0.5143       7.284   2.6208    0.9842   0.8772   0.08255   0.2225    
